date,days_since_coinbase,herfindal_index
2010-09-01T00:00:00,12,0.9594455330898839
2010-09-01T00:00:00,13,0.955425465059698
2010-09-01T00:00:00,14,0.95431402444119484
2010-09-01T00:00:00,15,0.95310017846138506
2010-09-01T00:00:00,16,0.95275790941143024
2010-09-01T00:00:00,17,0.95035136704707368
2010-09-01T00:00:00,18,0.9496267194359006
2010-09-01T00:00:00,19,0.94868125155158067
2010-09-01T00:00:00,20,0.947761394729944
2010-09-01T00:00:00,21,0.94740794117071447
2010-09-01T00:00:00,22,0.94706819303094925
2010-09-01T00:00:00,23,0.94557677936752116
2010-09-01T00:00:00,24,0.943031721600498
2010-09-01T00:00:00,25,0.94100457742604116
2010-09-01T00:00:00,26,0.93949822484861223
2010-09-01T00:00:00,27,0.93841451545054766
2010-09-01T00:00:00,28,0.93797613233584531
2010-10-01T00:00:00,0,0.996420988584781
2010-10-01T00:00:00,1,0.98756561534922338
2010-10-01T00:00:00,2,0.97825180435206982
2010-10-01T00:00:00,3,0.97134292411617484
2010-10-01T00:00:00,4,0.96638820164007977
2010-10-01T00:00:00,5,0.96099061510139583
2010-10-01T00:00:00,6,0.95677709318500748
2010-10-01T00:00:00,7,0.9550353519868513
2010-10-01T00:00:00,8,0.95360480970270411
2010-10-01T00:00:00,9,0.95265710457216057
2010-10-01T00:00:00,10,0.95113066779587263
2010-10-01T00:00:00,11,0.94740794559992769
2010-10-01T00:00:00,12,0.944258874920334
2010-10-01T00:00:00,13,0.94260209508431381
2010-10-01T00:00:00,14,0.94206586716210572
2010-10-01T00:00:00,15,0.94152007043611274
2010-10-01T00:00:00,16,0.94071642873863115
2010-10-01T00:00:00,17,0.94017268315887736
2010-10-01T00:00:00,18,0.93949678887357235
2010-10-01T00:00:00,19,0.93946571347915808
2010-10-01T00:00:00,20,0.9394542653494854
2010-10-01T00:00:00,21,0.93938330021985017
2010-10-01T00:00:00,22,0.93903835246281686
2010-10-01T00:00:00,23,0.93902461517598457
2010-10-01T00:00:00,24,0.93869449441489994
2010-10-01T00:00:00,25,0.938527053720141
2010-10-01T00:00:00,26,0.93850580404245365
2010-10-01T00:00:00,27,0.93835760179953442
2010-10-01T00:00:00,28,0.93812353556404837
2010-11-01T00:00:00,0,0.99847303941605958
2010-11-01T00:00:00,1,0.99221508793933644
2010-11-01T00:00:00,2,0.98676736892320371
2010-11-01T00:00:00,3,0.98348022160919724
2010-11-01T00:00:00,4,0.97888654915516238
2010-11-01T00:00:00,5,0.97696824285465922
2010-11-01T00:00:00,6,0.97592084085274966
2010-11-01T00:00:00,7,0.9738656307137169
2010-11-01T00:00:00,8,0.9724564574906116
2010-11-01T00:00:00,9,0.97125043291162227
2010-11-01T00:00:00,10,0.96936983807750554
2010-11-01T00:00:00,11,0.96833129453624434
2010-11-01T00:00:00,12,0.96758671989976575
2010-11-01T00:00:00,13,0.96672374572180675
2010-11-01T00:00:00,14,0.96624741238264389
2010-11-01T00:00:00,15,0.96477071524759828
2010-11-01T00:00:00,16,0.96337341979619218
2010-11-01T00:00:00,17,0.96226786092383032
2010-11-01T00:00:00,18,0.96139429863322534
2010-11-01T00:00:00,19,0.96039331419342522
2010-11-01T00:00:00,20,0.95910628705750689
2010-11-01T00:00:00,21,0.95799801724081923
2010-11-01T00:00:00,22,0.95660545671940134
2010-11-01T00:00:00,23,0.95609763122867675
2010-11-01T00:00:00,24,0.9554557405120786
2010-11-01T00:00:00,25,0.9541358089668408
2010-11-01T00:00:00,26,0.95328778300135719
2010-11-01T00:00:00,27,0.95246513058195659
2010-11-01T00:00:00,28,0.95167541957187129
2010-12-01T00:00:00,0,0.99872757945755808
2010-12-01T00:00:00,1,0.99153485532452723
2010-12-01T00:00:00,2,0.98864266536432122
2010-12-01T00:00:00,3,0.98625162491871077
2010-12-01T00:00:00,4,0.981970927571723
2010-12-01T00:00:00,5,0.97794549799480546
2010-12-01T00:00:00,6,0.97501238391185752
2010-12-01T00:00:00,7,0.97276641571314726
2010-12-01T00:00:00,8,0.96935448203323726
2010-12-01T00:00:00,9,0.966765639792816
2010-12-01T00:00:00,10,0.96489634104415323
2010-12-01T00:00:00,11,0.96269565680229852
2010-12-01T00:00:00,12,0.96074871805969053
2010-12-01T00:00:00,13,0.95855855672547607
2010-12-01T00:00:00,14,0.95542309750577792
2010-12-01T00:00:00,15,0.9532908257551308
2010-12-01T00:00:00,16,0.95128475421820446
2010-12-01T00:00:00,17,0.94806810247811135
2010-12-01T00:00:00,18,0.94454795548516135
2010-12-01T00:00:00,19,0.94137584736871183
2010-12-01T00:00:00,20,0.93933447026167671
2010-12-01T00:00:00,21,0.93758208176782087
2010-12-01T00:00:00,22,0.93689594797494691
2010-12-01T00:00:00,23,0.936207700193407
2010-12-01T00:00:00,24,0.93534058718920388
2010-12-01T00:00:00,25,0.93405809412224394
2010-12-01T00:00:00,26,0.9323222146292619
2010-12-01T00:00:00,27,0.93089961258986542
2010-12-01T00:00:00,28,0.92969008097037364
2011-01-01T00:00:00,0,0.99696203478489154
2011-01-01T00:00:00,1,0.97978309278178688
2011-01-01T00:00:00,2,0.9772260221084853
2011-01-01T00:00:00,3,0.97516602456150014
2011-01-01T00:00:00,4,0.97282142714983322
2011-01-01T00:00:00,5,0.97080826213315219
2011-01-01T00:00:00,6,0.96863924961238212
2011-01-01T00:00:00,7,0.9650548847839433
2011-01-01T00:00:00,8,0.96249391802515627
2011-01-01T00:00:00,9,0.95902431862165538
2011-01-01T00:00:00,10,0.95447695573429481
2011-01-01T00:00:00,11,0.95013233378300255
2011-01-01T00:00:00,12,0.94469536577477653
2011-01-01T00:00:00,13,0.93912833122691008
2011-01-01T00:00:00,14,0.93448354231809183
2011-01-01T00:00:00,15,0.92933977872096085
2011-01-01T00:00:00,16,0.92541255383416454
2011-01-01T00:00:00,17,0.92267577636225173
2011-01-01T00:00:00,18,0.920686312349889
2011-01-01T00:00:00,19,0.91769480751176868
2011-01-01T00:00:00,20,0.91545228041788806
2011-01-01T00:00:00,21,0.9129412617262247
2011-01-01T00:00:00,22,0.91156124723306031
2011-01-01T00:00:00,23,0.91043900783370479
2011-01-01T00:00:00,24,0.90963748588115145
2011-01-01T00:00:00,25,0.90842524983917006
2011-01-01T00:00:00,26,0.90693574861697823
2011-01-01T00:00:00,27,0.90600362042737037
2011-01-01T00:00:00,28,0.90558593924501141
2011-02-01T00:00:00,0,0.99073593501135215
2011-02-01T00:00:00,1,0.96045710415871077
2011-02-01T00:00:00,2,0.95199514850497524
2011-02-01T00:00:00,3,0.94558670984530913
2011-02-01T00:00:00,4,0.94155996044434
2011-02-01T00:00:00,5,0.938739866638115
2011-02-01T00:00:00,6,0.936209834095972
2011-02-01T00:00:00,7,0.93259888642142552
2011-02-01T00:00:00,8,0.92846353833141881
2011-02-01T00:00:00,9,0.92453665698636911
2011-02-01T00:00:00,10,0.92180851774235184
2011-02-01T00:00:00,11,0.917704030915594
2011-02-01T00:00:00,12,0.913756222727204
2011-02-01T00:00:00,13,0.91091533021053173
2011-02-01T00:00:00,14,0.9088777074138209
2011-02-01T00:00:00,15,0.90677093303826106
2011-02-01T00:00:00,16,0.90492493738602275
2011-02-01T00:00:00,17,0.9026454883099797
2011-02-01T00:00:00,18,0.90087197721696277
2011-02-01T00:00:00,19,0.89956302879062622
2011-02-01T00:00:00,20,0.898114878301473
2011-02-01T00:00:00,21,0.89700848064989225
2011-02-01T00:00:00,22,0.89545027692435064
2011-02-01T00:00:00,23,0.89416743042703006
2011-02-01T00:00:00,24,0.8929432062474022
2011-02-01T00:00:00,25,0.892118138948625
2011-02-01T00:00:00,26,0.890735417154524
2011-02-01T00:00:00,27,0.88926824854173059
2011-02-01T00:00:00,28,0.888311602226167
2011-03-01T00:00:00,0,0.98467972558436134
2011-03-01T00:00:00,1,0.88203041699082607
2011-03-01T00:00:00,2,0.85194664254973118
2011-03-01T00:00:00,3,0.84292201964039026
2011-03-01T00:00:00,4,0.83764376824747222
2011-03-01T00:00:00,5,0.83331591353902534
2011-03-01T00:00:00,6,0.82966500618138683
2011-03-01T00:00:00,7,0.82638045486429834
2011-03-01T00:00:00,8,0.82249250227514115
2011-03-01T00:00:00,9,0.82037082738812417
2011-03-01T00:00:00,10,0.8184823305032819
2011-03-01T00:00:00,11,0.81723429595602548
2011-03-01T00:00:00,12,0.81478996024529637
2011-03-01T00:00:00,13,0.813270666930944
2011-03-01T00:00:00,14,0.81171540754019822
2011-03-01T00:00:00,15,0.80989639259711643
2011-03-01T00:00:00,16,0.80788611769024243
2011-03-01T00:00:00,17,0.80617036434147726
2011-03-01T00:00:00,18,0.80514419543788518
2011-03-01T00:00:00,19,0.80377142231506649
2011-03-01T00:00:00,20,0.80294568739874417
2011-03-01T00:00:00,21,0.80186017276308541
2011-03-01T00:00:00,22,0.80048647722833277
2011-03-01T00:00:00,23,0.79852397013620025
2011-03-01T00:00:00,24,0.7969178962354011
2011-03-01T00:00:00,25,0.795903068713917
2011-03-01T00:00:00,26,0.79462400276855849
2011-03-01T00:00:00,27,0.79349652373109414
2011-03-01T00:00:00,28,0.79172994301743016
2011-04-01T00:00:00,0,0.95310628717669765
2011-04-01T00:00:00,1,0.746822139452419
2011-04-01T00:00:00,2,0.70687825315476216
2011-04-01T00:00:00,3,0.69485709189784806
2011-04-01T00:00:00,4,0.6864739650194599
2011-04-01T00:00:00,5,0.6801774620680856
2011-04-01T00:00:00,6,0.67565384513643323
2011-04-01T00:00:00,7,0.67215062667673187
2011-04-01T00:00:00,8,0.66852507297137753
2011-04-01T00:00:00,9,0.66508737918082517
2011-04-01T00:00:00,10,0.66269715228695014
2011-04-01T00:00:00,11,0.6614466942393894
2011-04-01T00:00:00,12,0.658685000299874
2011-04-01T00:00:00,13,0.65644156942257059
2011-04-01T00:00:00,14,0.65460035889676949
2011-04-01T00:00:00,15,0.65253438827187049
2011-04-01T00:00:00,16,0.649875144439903
2011-04-01T00:00:00,17,0.64796928176068058
2011-04-01T00:00:00,18,0.64578225613341955
2011-04-01T00:00:00,19,0.64329877402126123
2011-04-01T00:00:00,20,0.64128399986240625
2011-04-01T00:00:00,21,0.63894472124831125
2011-04-01T00:00:00,22,0.63679820890721761
2011-04-01T00:00:00,23,0.63506512737247234
2011-04-01T00:00:00,24,0.63363780002132963
2011-04-01T00:00:00,25,0.63271193010108429
2011-04-01T00:00:00,26,0.63137367329605376
2011-04-01T00:00:00,27,0.63011366655236556
2011-04-01T00:00:00,28,0.62853880147174657
2011-05-01T00:00:00,0,0.91341682450143058
2011-05-01T00:00:00,1,0.75202133771819746
2011-05-01T00:00:00,2,0.72589496037332468
2011-05-01T00:00:00,3,0.716802315579039
2011-05-01T00:00:00,4,0.71189859386086063
2011-05-01T00:00:00,5,0.70759740525252135
2011-05-01T00:00:00,6,0.70521807740897
2011-05-01T00:00:00,7,0.70265727501856
2011-05-01T00:00:00,8,0.70074338218315479
2011-05-01T00:00:00,9,0.69883861584401741
2011-05-01T00:00:00,10,0.69747833173946661
2011-05-01T00:00:00,11,0.69559264321014724
2011-05-01T00:00:00,12,0.69441692178172332
2011-05-01T00:00:00,13,0.69365112299024456
2011-05-01T00:00:00,14,0.69227603500109791
2011-05-01T00:00:00,15,0.69160985333994651
2011-05-01T00:00:00,16,0.69073320836235441
2011-05-01T00:00:00,17,0.6902998225112964
2011-05-01T00:00:00,18,0.68828340144419109
2011-05-01T00:00:00,19,0.68640281838634476
2011-05-01T00:00:00,20,0.68487845263590341
2011-05-01T00:00:00,21,0.6842757569694714
2011-05-01T00:00:00,22,0.68220608354356038
2011-05-01T00:00:00,23,0.68127228496223391
2011-05-01T00:00:00,24,0.680616397443437
2011-05-01T00:00:00,25,0.6800049181024711
2011-05-01T00:00:00,26,0.67940394480079136
2011-05-01T00:00:00,27,0.67873242779108678
2011-05-01T00:00:00,28,0.67849779315457859
2011-06-01T00:00:00,0,0.91603767098762168
2011-06-01T00:00:00,1,0.78289559975741219
2011-06-01T00:00:00,2,0.75575962308693823
2011-06-01T00:00:00,3,0.74208072730582775
2011-06-01T00:00:00,4,0.73199946015600614
2011-06-01T00:00:00,5,0.7231431528823189
2011-06-01T00:00:00,6,0.71768060088456331
2011-06-01T00:00:00,7,0.71385068897242621
2011-06-01T00:00:00,8,0.70979267192666318
2011-06-01T00:00:00,9,0.70726275475239608
2011-06-01T00:00:00,10,0.70462577854136754
2011-06-01T00:00:00,11,0.703837187136623
2011-06-01T00:00:00,12,0.703432202828514
2011-06-01T00:00:00,13,0.703142099408498
2011-06-01T00:00:00,14,0.7026102708456391
2011-06-01T00:00:00,15,0.70190868914653237
2011-06-01T00:00:00,16,0.701047321959427
2011-06-01T00:00:00,17,0.7007363916443442
2011-06-01T00:00:00,18,0.70038046888106154
2011-06-01T00:00:00,19,0.70036200167090579
2011-06-01T00:00:00,20,0.70011352239549873
2011-06-01T00:00:00,21,0.69958761039619988
2011-06-01T00:00:00,22,0.69933394800851068
2011-06-01T00:00:00,23,0.69917201951778862
2011-06-01T00:00:00,24,0.69905673554775238
2011-06-01T00:00:00,25,0.69878002918757209
2011-06-01T00:00:00,26,0.69872365871287334
2011-06-01T00:00:00,27,0.6986821817411164
2011-06-01T00:00:00,28,0.69865134036653154
2011-07-01T00:00:00,0,0.95545610088774913
2011-07-01T00:00:00,1,0.826711816644759
2011-07-01T00:00:00,2,0.79493892326199322
2011-07-01T00:00:00,3,0.77928845909999167
2011-07-01T00:00:00,4,0.76926650639722638
2011-07-01T00:00:00,5,0.75803884159966972
2011-07-01T00:00:00,6,0.75105818490352716
2011-07-01T00:00:00,7,0.74446110534226417
2011-07-01T00:00:00,8,0.73836310367041613
2011-07-01T00:00:00,9,0.73391152180113661
2011-07-01T00:00:00,10,0.73034986528949264
2011-07-01T00:00:00,11,0.726343196777942
2011-07-01T00:00:00,12,0.723759055568395
2011-07-01T00:00:00,13,0.7216472087042316
2011-07-01T00:00:00,14,0.71998768156732484
2011-07-01T00:00:00,15,0.71834651904976476
2011-07-01T00:00:00,16,0.71677460260703862
2011-07-01T00:00:00,17,0.71473928416975052
2011-07-01T00:00:00,18,0.71343753043317837
2011-07-01T00:00:00,19,0.71197286378517932
2011-07-01T00:00:00,20,0.71101859992826966
2011-07-01T00:00:00,21,0.71043836415548611
2011-07-01T00:00:00,22,0.70996964435986876
2011-07-01T00:00:00,23,0.70908383799241037
2011-07-01T00:00:00,24,0.70856883294819317
2011-07-01T00:00:00,25,0.70806751901191456
2011-07-01T00:00:00,26,0.70711150723156935
2011-07-01T00:00:00,27,0.70644713914055235
2011-07-01T00:00:00,28,0.70561888230180625
2011-08-01T00:00:00,0,0.9533469884257364
2011-08-01T00:00:00,1,0.82498946732066092
2011-08-01T00:00:00,2,0.79122898978609535
2011-08-01T00:00:00,3,0.77610819078996762
2011-08-01T00:00:00,4,0.76551608324276266
2011-08-01T00:00:00,5,0.75802531643934656
2011-08-01T00:00:00,6,0.75227895977904546
2011-08-01T00:00:00,7,0.74608475482294256
2011-08-01T00:00:00,8,0.74043014844057475
2011-08-01T00:00:00,9,0.73523986157530108
2011-08-01T00:00:00,10,0.73231341532580718
2011-08-01T00:00:00,11,0.730331310277163
2011-08-01T00:00:00,12,0.72853561021189772
2011-08-01T00:00:00,13,0.72643389104640788
2011-08-01T00:00:00,14,0.72325527154429492
2011-08-01T00:00:00,15,0.72120783957260859
2011-08-01T00:00:00,16,0.71997616301074752
2011-08-01T00:00:00,17,0.718581440141996
2011-08-01T00:00:00,18,0.71722017457659037
2011-08-01T00:00:00,19,0.71664516448560112
2011-08-01T00:00:00,20,0.714806839770251
2011-08-01T00:00:00,21,0.71348947838476828
2011-08-01T00:00:00,22,0.7127238408028308
2011-08-01T00:00:00,23,0.71172707032828342
2011-08-01T00:00:00,24,0.71109364748848891
2011-08-01T00:00:00,25,0.71024003718168
2011-08-01T00:00:00,26,0.70946676238774009
2011-08-01T00:00:00,27,0.70919878146487536
2011-08-01T00:00:00,28,0.70905719998565575
2011-09-01T00:00:00,0,0.95553282857554844
2011-09-01T00:00:00,1,0.8272453115750833
2011-09-01T00:00:00,2,0.787950411065218
2011-09-01T00:00:00,3,0.77196616356943437
2011-09-01T00:00:00,4,0.76067507768886433
2011-09-01T00:00:00,5,0.75198183240861771
2011-09-01T00:00:00,6,0.74696788958129623
2011-09-01T00:00:00,7,0.7421108450952818
2011-09-01T00:00:00,8,0.73903187563554362
2011-09-01T00:00:00,9,0.73614136129434216
2011-09-01T00:00:00,10,0.73305173368459575
2011-09-01T00:00:00,11,0.73117656900537653
2011-09-01T00:00:00,12,0.72895291958057318
2011-09-01T00:00:00,13,0.72746439142328612
2011-09-01T00:00:00,14,0.72581359294197445
2011-09-01T00:00:00,15,0.72485401027805207
2011-09-01T00:00:00,16,0.7236707109240097
2011-09-01T00:00:00,17,0.723428485945407
2011-09-01T00:00:00,18,0.72283646793300438
2011-09-01T00:00:00,19,0.72235080058082279
2011-09-01T00:00:00,20,0.721788496575131
2011-09-01T00:00:00,21,0.72138519112852
2011-09-01T00:00:00,22,0.72131954805688137
2011-09-01T00:00:00,23,0.72021567937984032
2011-09-01T00:00:00,24,0.719871547019782
2011-09-01T00:00:00,25,0.71930075712542474
2011-09-01T00:00:00,26,0.71886823900521724
2011-09-01T00:00:00,27,0.71850609217109751
2011-09-01T00:00:00,28,0.71818732517149075
2011-10-01T00:00:00,0,0.96450463485632532
2011-10-01T00:00:00,1,0.82060301049882067
2011-10-01T00:00:00,2,0.77037805877389764
2011-10-01T00:00:00,3,0.750571959816879
2011-10-01T00:00:00,4,0.73636381905463255
2011-10-01T00:00:00,5,0.72829460705870852
2011-10-01T00:00:00,6,0.72268301713997241
2011-10-01T00:00:00,7,0.71869678776279755
2011-10-01T00:00:00,8,0.71353487301890839
2011-10-01T00:00:00,9,0.70920738795934335
2011-10-01T00:00:00,10,0.70613867772714056
2011-10-01T00:00:00,11,0.7043510666747691
2011-10-01T00:00:00,12,0.70256106859266143
2011-10-01T00:00:00,13,0.70123204247364379
2011-10-01T00:00:00,14,0.70003406922813793
2011-10-01T00:00:00,15,0.69917424257280425
2011-10-01T00:00:00,16,0.69885282063569587
2011-10-01T00:00:00,17,0.69814798322082128
2011-10-01T00:00:00,18,0.69645272121152824
2011-10-01T00:00:00,19,0.69597484386798614
2011-10-01T00:00:00,20,0.69546467093839326
2011-10-01T00:00:00,21,0.69519999152167222
2011-10-01T00:00:00,22,0.69453849851270988
2011-10-01T00:00:00,23,0.69365011938954024
2011-10-01T00:00:00,24,0.69310039592173278
2011-10-01T00:00:00,25,0.69266283238231874
2011-10-01T00:00:00,26,0.69220256628246013
2011-10-01T00:00:00,27,0.691850170036765
2011-10-01T00:00:00,28,0.69157678439736581
2011-11-01T00:00:00,0,0.95241413991171875
2011-11-01T00:00:00,1,0.76692362167133021
2011-11-01T00:00:00,2,0.70725751084967425
2011-11-01T00:00:00,3,0.68778654140631046
2011-11-01T00:00:00,4,0.67880257510765418
2011-11-01T00:00:00,5,0.67187372481633945
2011-11-01T00:00:00,6,0.66866313637221975
2011-11-01T00:00:00,7,0.66622034268190788
2011-11-01T00:00:00,8,0.66379551671417958
2011-11-01T00:00:00,9,0.661872971733936
2011-11-01T00:00:00,10,0.65963545355098385
2011-11-01T00:00:00,11,0.65838837071883916
2011-11-01T00:00:00,12,0.65711362931445993
2011-11-01T00:00:00,13,0.65614420786495842
2011-11-01T00:00:00,14,0.65490636635717236
2011-11-01T00:00:00,15,0.6528290478233274
2011-11-01T00:00:00,16,0.65061186599692633
2011-11-01T00:00:00,17,0.65010809154284233
2011-11-01T00:00:00,18,0.64951151685962716
2011-11-01T00:00:00,19,0.64907227347443208
2011-11-01T00:00:00,20,0.64843807728570235
2011-11-01T00:00:00,21,0.64819760275856353
2011-11-01T00:00:00,22,0.64752652923301046
2011-11-01T00:00:00,23,0.64624201625895994
2011-11-01T00:00:00,24,0.64600743038661834
2011-11-01T00:00:00,25,0.64555159092686
2011-11-01T00:00:00,26,0.64518335488430323
2011-11-01T00:00:00,27,0.6449534234476233
2011-11-01T00:00:00,28,0.64464261438846326
2011-12-01T00:00:00,0,0.93903619072418942
2011-12-01T00:00:00,1,0.73220404311997067
2011-12-01T00:00:00,2,0.67930107509315074
2011-12-01T00:00:00,3,0.6635427608571669
2011-12-01T00:00:00,4,0.65259941812088629
2011-12-01T00:00:00,5,0.643094267090948
2011-12-01T00:00:00,6,0.63627426907207518
2011-12-01T00:00:00,7,0.630711701883493
2011-12-01T00:00:00,8,0.62517935528661239
2011-12-01T00:00:00,9,0.6214111534212523
2011-12-01T00:00:00,10,0.61754044815870623
2011-12-01T00:00:00,11,0.61387166568471341
2011-12-01T00:00:00,12,0.610166780162149
2011-12-01T00:00:00,13,0.60699435737651541
2011-12-01T00:00:00,14,0.603717853102346
2011-12-01T00:00:00,15,0.60237924003696253
2011-12-01T00:00:00,16,0.60070584230637925
2011-12-01T00:00:00,17,0.59850446021144721
2011-12-01T00:00:00,18,0.59751404541991171
2011-12-01T00:00:00,19,0.5959105781047711
2011-12-01T00:00:00,20,0.59448750525377847
2011-12-01T00:00:00,21,0.59338242464980706
2011-12-01T00:00:00,22,0.59247597984093714
2011-12-01T00:00:00,23,0.59127619835458678
2011-12-01T00:00:00,24,0.590451956109428
2011-12-01T00:00:00,25,0.5896031026773888
2011-12-01T00:00:00,26,0.58914851823723779
2011-12-01T00:00:00,27,0.58875600737638478
2011-12-01T00:00:00,28,0.58789086667340607
2012-01-01T00:00:00,0,0.93286800334906528
2012-01-01T00:00:00,1,0.708478368062435
2012-01-01T00:00:00,2,0.67150891686427061
2012-01-01T00:00:00,3,0.66114779657129541
2012-01-01T00:00:00,4,0.65358387080773206
2012-01-01T00:00:00,5,0.6484558314925436
2012-01-01T00:00:00,6,0.64398525828411379
2012-01-01T00:00:00,7,0.64136359419905586
2012-01-01T00:00:00,8,0.6382511058318685
2012-01-01T00:00:00,9,0.63615566772602561
2012-01-01T00:00:00,10,0.63354552964501964
2012-01-01T00:00:00,11,0.63208008564257423
2012-01-01T00:00:00,12,0.63014506376143786
2012-01-01T00:00:00,13,0.62890831984025142
2012-01-01T00:00:00,14,0.627693521587809
2012-01-01T00:00:00,15,0.62640387170292389
2012-01-01T00:00:00,16,0.62530430958600713
2012-01-01T00:00:00,17,0.62453321622195956
2012-01-01T00:00:00,18,0.62365988669951167
2012-01-01T00:00:00,19,0.62307303861568519
2012-01-01T00:00:00,20,0.62251640553624632
2012-01-01T00:00:00,21,0.62169637472923767
2012-01-01T00:00:00,22,0.62078573980079532
2012-01-01T00:00:00,23,0.6201966091384099
2012-01-01T00:00:00,24,0.61950736516521854
2012-01-01T00:00:00,25,0.61889307276191374
2012-01-01T00:00:00,26,0.61821846501212707
2012-01-01T00:00:00,27,0.61808721997952154
2012-01-01T00:00:00,28,0.61755894959521629
2012-02-01T00:00:00,0,0.93261630918354521
2012-02-01T00:00:00,1,0.75109091127169081
2012-02-01T00:00:00,2,0.705836164886401
2012-02-01T00:00:00,3,0.68682978135776807
2012-02-01T00:00:00,4,0.67607383845328617
2012-02-01T00:00:00,5,0.66958970688671515
2012-02-01T00:00:00,6,0.66578711045839378
2012-02-01T00:00:00,7,0.66326109441397707
2012-02-01T00:00:00,8,0.6603853623839091
2012-02-01T00:00:00,9,0.6579747415575079
2012-02-01T00:00:00,10,0.65574951335940879
2012-02-01T00:00:00,11,0.653973854883578
2012-02-01T00:00:00,12,0.6528282922755948
2012-02-01T00:00:00,13,0.65150224712554927
2012-02-01T00:00:00,14,0.64996131693231374
2012-02-01T00:00:00,15,0.64852210820525791
2012-02-01T00:00:00,16,0.64649254106207377
2012-02-01T00:00:00,17,0.64508856156794658
2012-02-01T00:00:00,18,0.64394265784552807
2012-02-01T00:00:00,19,0.6428352586458026
2012-02-01T00:00:00,20,0.64179999792976228
2012-02-01T00:00:00,21,0.640380395584161
2012-02-01T00:00:00,22,0.63939635709417908
2012-02-01T00:00:00,23,0.6384354199813852
2012-02-01T00:00:00,24,0.6375935191336024
2012-02-01T00:00:00,25,0.63660528092660351
2012-02-01T00:00:00,26,0.63570921346973741
2012-02-01T00:00:00,27,0.6351940018401796
2012-02-01T00:00:00,28,0.63415061963559416
2012-03-01T00:00:00,0,0.92432218057682081
2012-03-01T00:00:00,1,0.72101069008264107
2012-03-01T00:00:00,2,0.67342379879853609
2012-03-01T00:00:00,3,0.65825794013208572
2012-03-01T00:00:00,4,0.64833483465420871
2012-03-01T00:00:00,5,0.6436028870978916
2012-03-01T00:00:00,6,0.63787016843259026
2012-03-01T00:00:00,7,0.63459707526485887
2012-03-01T00:00:00,8,0.63190182305268183
2012-03-01T00:00:00,9,0.62865005247531
2012-03-01T00:00:00,10,0.62611939851963738
2012-03-01T00:00:00,11,0.62308075087242087
2012-03-01T00:00:00,12,0.62151802474555951
2012-03-01T00:00:00,13,0.61965242876684457
2012-03-01T00:00:00,14,0.61836101430940171
2012-03-01T00:00:00,15,0.6171663700342408
2012-03-01T00:00:00,16,0.61527081560108687
2012-03-01T00:00:00,17,0.61369300646387626
2012-03-01T00:00:00,18,0.61111677752348681
2012-03-01T00:00:00,19,0.60957908336682542
2012-03-01T00:00:00,20,0.6078634595272282
2012-03-01T00:00:00,21,0.60718868644270541
2012-03-01T00:00:00,22,0.60542708697192948
2012-03-01T00:00:00,23,0.60427716204581228
2012-03-01T00:00:00,24,0.60349789439474011
2012-03-01T00:00:00,25,0.60198047373738817
2012-03-01T00:00:00,26,0.6007178090841061
2012-03-01T00:00:00,27,0.59917028477005607
2012-03-01T00:00:00,28,0.59800255573046712
2012-04-01T00:00:00,0,0.927666624737734
2012-04-01T00:00:00,1,0.74278374674917924
2012-04-01T00:00:00,2,0.67785850853512675
2012-04-01T00:00:00,3,0.6576622091645894
2012-04-01T00:00:00,4,0.64623222744304587
2012-04-01T00:00:00,5,0.63722022315619486
2012-04-01T00:00:00,6,0.62974549911694622
2012-04-01T00:00:00,7,0.62411624418915079
2012-04-01T00:00:00,8,0.61857153785893071
2012-04-01T00:00:00,9,0.61449949423082773
2012-04-01T00:00:00,10,0.611047050274651
2012-04-01T00:00:00,11,0.607608522480043
2012-04-01T00:00:00,12,0.605510158238973
2012-04-01T00:00:00,13,0.60312810025310348
2012-04-01T00:00:00,14,0.60115036563620583
2012-04-01T00:00:00,15,0.59930979054501787
2012-04-01T00:00:00,16,0.59738553070258438
2012-04-01T00:00:00,17,0.59541646976275731
2012-04-01T00:00:00,18,0.59329853611801664
2012-04-01T00:00:00,19,0.59228034274573726
2012-04-01T00:00:00,20,0.59109720208089422
2012-04-01T00:00:00,21,0.59021408503302342
2012-04-01T00:00:00,22,0.58869387925976169
2012-04-01T00:00:00,23,0.58750502644657088
2012-04-01T00:00:00,24,0.58677935625354738
2012-04-01T00:00:00,25,0.586147177770936
2012-04-01T00:00:00,26,0.58532801904653442
2012-04-01T00:00:00,27,0.58413382338478559
2012-04-01T00:00:00,28,0.58351856060808061
2012-05-01T00:00:00,0,0.92358657973180769
2012-05-01T00:00:00,1,0.72973241025758229
2012-05-01T00:00:00,2,0.66781320187220838
2012-05-01T00:00:00,3,0.64384595064848227
2012-05-01T00:00:00,4,0.62889977430129218
2012-05-01T00:00:00,5,0.6215274895002928
2012-05-01T00:00:00,6,0.61470443795734975
2012-05-01T00:00:00,7,0.60926698680489155
2012-05-01T00:00:00,8,0.60597698173992331
2012-05-01T00:00:00,9,0.60287459225206708
2012-05-01T00:00:00,10,0.5998345460180603
2012-05-01T00:00:00,11,0.59602986784211742
2012-05-01T00:00:00,12,0.59357312523498784
2012-05-01T00:00:00,13,0.59205268913810716
2012-05-01T00:00:00,14,0.590616821149581
2012-05-01T00:00:00,15,0.5886839204556028
2012-05-01T00:00:00,16,0.5873216666665152
