date,total_fees,channel_open_fees,channel_close_fees,lightning_fees,lightning_pct
2018-10-28,16.5139359,0.00017932,0,0.00017932,0.000010859
2018-10-29,19.6041759,0.00018839,0,0.00018839,0.00000961
2018-10-30,18.77140942,0.00072897,0,0.00072897,0.000038834
2018-10-31,16.65229276,0.00013163,0,0.00013163,0.000007905
2018-11-01,17.45938887,0.00018895,0,0.00018895,0.000010822
2018-11-02,18.32471846,0.00031521,0,0.00031521,0.000017201
2018-11-03,13.59185156,0.00035477,0,0.00035477,0.000026102
2018-11-04,12.83578294,0.00022556,0,0.00022556,0.000017573
2018-11-05,18.68872972,0.00074679,0,0.00074679,0.000039959
2018-11-06,19.18392815,0.000627,0,0.000627,0.000032684
2018-11-07,20.33841084,0.00070174,0,0.00070174,0.000034503
2018-11-08,20.99890399,0.00150933,0,0.00150933,0.000071877
2018-11-09,22.42896582,0.00142516,0,0.00142516,0.000063541
2018-11-10,16.64920253,0.00102987,0,0.00102987,0.000061857
2018-11-11,14.13978687,0.00132208,0,0.00132208,0.000093501
2018-11-12,19.17199757,0.00057244,0,0.00057244,0.000029858
2018-11-13,18.07251239,0.00050126,0,0.00050126,0.000027736
2018-11-14,25.82337117,0.00204203,0,0.00204203,0.000079077
2018-11-15,38.65118054,0.00326292,0,0.00326292,0.00008442
2018-11-16,36.92729384,0.01556084,0,0.01556084,0.000421391
2018-11-17,21.55099415,0.00728629,0,0.00728629,0.000338095
2018-11-18,18.03746701,0.0015315,0,0.0015315,0.000084907
2018-11-19,39.9694861,0.00570013,0,0.00570013,0.000142612
2018-11-20,69.36765011,0.0067738,0,0.0067738,0.000097651
2018-11-21,49.95016009,0.00527612,0,0.00527612,0.000105628
2018-11-22,39.13421764,0.00283948,0,0.00283948,0.000072557
2018-11-23,36.98433712,0.00244537,0,0.00244537,0.000066119
2018-11-24,31.17997638,0.00150599,0,0.00150599,0.0000483
2018-11-25,32.01112732,0.00405923,0,0.00405923,0.000126807
2018-11-26,38.27901151,0.0054856,0,0.0054856,0.000143306
2018-11-27,37.38312649,0.00136127,0,0.00136127,0.000036414
2018-11-28,38.73742361,0.00336925,0,0.00336925,0.000086977
2018-11-29,45.07238045,0.0030534,0,0.0030534,0.000067744
2018-11-30,40.77812171,0.0040293,0,0.0040293,0.00009881
2018-12-01,31.11731237,0.00534454,0,0.00534454,0.000171755
2018-12-02,23.24535308,0.00354096,0,0.00354096,0.00015233
2018-12-03,31.12664818,0.00220107,0,0.00220107,0.000070713
2018-12-04,31.50009203,0.00270583,0,0.00270583,0.000085899
2018-12-05,26.31110179,0.00220105,0,0.00220105,0.000083655
2018-12-06,28.47570217,0.00208066,0,0.00208066,0.000073068
2018-12-07,31.19535557,0.00104876,0,0.00104876,0.000033619
2018-12-08,19.7523634,0.00176633,0,0.00176633,0.000089424
2018-12-09,16.83358837,0.00141354,0,0.00141354,0.000083971
2018-12-10,22.97283382,0.00155222,0,0.00155222,0.000067568
2018-12-11,23.31901099,0.00158596,0,0.00158596,0.000068011
2018-12-12,22.35779149,0.00181713,0,0.00181713,0.000081275
2018-12-13,22.08826418,0.0017538,0,0.0017538,0.0000794
2018-12-14,25.09538231,0.00174872,0,0.00174872,0.000069683
2018-12-15,18.37318136,0.00127461,0,0.00127461,0.000069373
2018-12-16,14.84875261,0.00113105,0,0.00113105,0.000076171
2018-12-17,20.97551137,0.00215985,0,0.00215985,0.00010297
2018-12-18,26.57834854,0.00374892,0,0.00374892,0.000141052
2018-12-19,32.92958464,0.00460259,0,0.00460259,0.000139771
2018-12-20,27.62806589,0.00332523,0,0.00332523,0.000120357
2018-12-21,30.95900116,0.00380026,0,0.00380026,0.000122751
2018-12-22,18.77646281,0.00221777,0,0.00221777,0.000118114
2018-12-23,15.44952443,0.0002249,0,0.0002249,0.000014557
2018-12-24,23.01715097,0.00145198,0,0.00145198,0.000063083
2018-12-25,18.28673875,0.00135484,0,0.00135484,0.000074089
2018-12-26,16.22660938,0.0007417,0,0.0007417,0.000045709
2018-12-27,16.91659845,0.00069621,0,0.00069621,0.000041155
2018-12-28,17.97068908,0.00066009,0,0.00066009,0.000036731
2018-12-29,15.31251107,0.00046456,0,0.00046456,0.000030339
2018-12-30,13.91108006,0.00053316,0,0.00053316,0.000038326
2018-12-31,15.90842885,0.00038263,0,0.00038263,0.000024052
2019-01-01,11.22870449,0.0002373,0,0.0002373,0.000021133
2019-01-02,18.0404076,0.00121245,0,0.00121245,0.000067207
2019-01-03,19.1678382,0.00150663,0,0.00150663,0.000078602
2019-01-04,19.57925017,0.0008611,0,0.0008611,0.00004398
2019-01-05,12.27107591,0.00044786,0,0.00044786,0.000036497
2019-01-06,16.59508434,0.00097184,0,0.00097184,0.000058562
2019-01-07,23.87585077,0.00116953,0,0.00116953,0.000048984
2019-01-08,20.94683492,0.00158538,0,0.00158538,0.000075686
2019-01-09,24.16978699,0.0018063,0,0.0018063,0.000074734
2019-01-10,25.84515048,0.00276553,0,0.00276553,0.000107004
2019-01-11,24.25918558,0.00275314,0,0.00275314,0.000113489
2019-01-12,17.12273992,0.00138475,0,0.00138475,0.000080872
2019-01-13,14.17709438,0.00115231,0,0.00115231,0.00008128
2019-01-14,19.99425343,0.00936076,0,0.00936076,0.000468173
2019-01-15,21.20358949,0.00191731,0,0.00191731,0.000090424
2019-01-16,25.07927963,0.00558271,0,0.00558271,0.000222602
2019-01-17,23.48759589,0.00198327,0,0.00198327,0.000084439
2019-01-18,20.91797749,0.00107395,0,0.00107395,0.000051341
2019-01-19,17.57732062,0.00121346,0,0.00121346,0.000069036
2019-01-20,14.42266508,0.00077648,0,0.00077648,0.000053837
2019-01-21,19.91907516,0.00087579,0,0.00087579,0.000043967
2019-01-22,20.9003654,0.00165956,0,0.00165956,0.000079403
2019-01-23,22.67278096,0.00101255,0,0.00101255,0.000044659
2019-01-24,22.98899396,0.00266807,0,0.00266807,0.000116059
2019-01-25,24.82339222,0.00184975,0,0.00184975,0.000074516
2019-01-26,19.8801991,0.00233748,0,0.00233748,0.000117578
2019-01-27,15.90784813,0.00090899,0,0.00090899,0.000057141
2019-01-28,24.16321392,0.00132191,0,0.00132191,0.000054708
2019-01-29,23.14980149,0.00266176,0,0.00266176,0.00011498
2019-01-30,21.22346169,0.00239861,0,0.00239861,0.000113017
2019-01-31,29.03627429,0.00309585,0,0.00309585,0.00010662
2019-02-01,33.11076701,0.00194946,0,0.00194946,0.000058877
2019-02-02,18.92618462,0.0013351,0,0.0013351,0.000070542
2019-02-03,14.74322284,0.00136691,0,0.00136691,0.000092714
2019-02-04,17.08811248,0.00075222,0,0.00075222,0.00004402
2019-02-05,17.21081291,0.000888,0,0.000888,0.000051595
2019-02-06,21.79051765,0.00129575,0,0.00129575,0.000059464
2019-02-07,16.74141122,0.00136006,0,0.00136006,0.000081239
2019-02-08,20.91053599,0.00231635,0,0.00231635,0.000110774
2019-02-09,17.75264078,0.00280677,0,0.00280677,0.000158104
2019-02-10,13.62075475,0.00129116,0,0.00129116,0.000094794
2019-02-11,23.13798165,0.00296299,0,0.00296299,0.000128057
2019-02-12,34.31602175,0.00620377,0,0.00620377,0.000180783
2019-02-13,35.63755618,0.00925789,0,0.00925789,0.000259779
2019-02-14,26.180398,0.00746915,0,0.00746915,0.000285296
2019-02-15,26.46547377,0.00537708,0,0.00537708,0.000203173
2019-02-16,22.36572171,0.00546092,0,0.00546092,0.000244165
2019-02-17,19.17235936,0.0053753,0,0.0053753,0.000280367
2019-02-18,29.40410079,0.00398066,0,0.00398066,0.000135378
2019-02-19,36.59295015,0.01075337,0,0.01075337,0.000293865
2019-02-20,37.76184521,0.01710608,0,0.01710608,0.000452999
2019-02-21,34.71560858,0.01834676,0,0.01834676,0.000528487
2019-02-22,39.01280561,0.01388833,0,0.01388833,0.000355994
2019-02-23,25.43940867,0.01155599,0,0.01155599,0.000454255
2019-02-24,29.55542146,0.00974669,0.00007778,0.00982447,0.000332408
2019-02-25,38.85345862,0.010939,0,0.010939,0.000281545
2019-02-26,35.84517142,0.01390237,0,0.01390237,0.000387845
2019-02-27,32.66318415,0.0093275,0,0.0093275,0.000285566
2019-02-28,30.29594178,0.00800142,0.0003347,0.00833612,0.000275156
2019-03-01,30.48611973,0.00655222,0.00010943,0.00666165,0.000218514
2019-03-02,25.32153705,0.00839391,0,0.00839391,0.000331493
2019-03-03,21.38429981,0.0087274,0.00016996,0.00889736,0.00041607
2019-03-04,28.45991569,0.0156387,0,0.0156387,0.000549499
2019-03-05,29.02363002,0.00779311,0,0.00779311,0.000268509
2019-03-06,38.43684345,0.01067769,0.00002997,0.01070766,0.000278578
2019-03-07,38.15885184,0.02563689,0.00018658,0.02582347,0.000676736
2019-03-08,34.53420729,0.02326116,0,0.02326116,0.000673569
2019-03-09,24.54420613,0.01165794,0,0.01165794,0.000474977
2019-03-10,19.08668276,0.00587952,0,0.00587952,0.000308043
2019-03-11,30.82179358,0.02887825,0,0.02887825,0.000936943
2019-03-12,31.50427651,0.0138833,0.00028845,0.01417175,0.000449836
2019-03-13,36.04315035,0.02214691,0,0.02214691,0.000614455
2019-03-14,37.56437664,0.01766995,0,0.01766995,0.000470391
2019-03-15,31.12448995,0.04086082,0,0.04086082,0.001312819
2019-03-16,22.36301366,0.02838854,0.00044947,0.02883801,0.00128954
2019-03-17,16.78071195,0.00508022,0,0.00508022,0.000302742
2019-03-18,22.37480548,0.00351355,0,0.00351355,0.000157032
2019-03-19,22.30871865,0.00421678,0,0.00421678,0.000189019
2019-03-20,27.1997923,0.00618206,0,0.00618206,0.000227283
2019-03-21,35.53040752,0.01114726,0,0.01114726,0.000313739
2019-03-22,27.14701994,0.00517463,0,0.00517463,0.000190615
2019-03-23,17.94886278,0.00245641,0,0.00245641,0.000136856
2019-03-24,15.67630252,0.00194281,0,0.00194281,0.000123933
2019-03-25,29.20096219,0.00361338,0,0.00361338,0.000123742
2019-03-26,36.41495629,0.00533075,0,0.00533075,0.000146389
2019-03-27,48.02051729,0.01264818,0,0.01264818,0.000263391
2019-03-28,47.81690988,0.01217777,0,0.01217777,0.000254675
2019-03-29,63.48208552,0.01309953,0,0.01309953,0.00020635
2019-03-30,54.67372903,0.01507579,0,0.01507579,0.000275741
2019-03-31,44.61425508,0.01266675,0,0.01266675,0.000283917
2019-04-01,61.8467373,0.01130097,0,0.01130097,0.000182725
2019-04-02,114.48978878,0.02209462,0,0.02209462,0.000192983
2019-04-03,142.10298824,0.03876401,0,0.03876401,0.000272788
2019-04-04,154.4635303,0.04188619,0,0.04188619,0.000271172
2019-04-05,114.82307281,0.04912892,0,0.04912892,0.000427866
2019-04-06,80.84759712,0.02932129,0,0.02932129,0.000362674
2019-04-07,85.51644481,0.0331401,0,0.0331401,0.000387529
2019-04-08,130.54444043,0.03245575,0,0.03245575,0.000248618
2019-04-09,114.92556114,0.03350811,0,0.03350811,0.000291564
2019-04-10,111.78539463,0.03261625,0,0.03261625,0.000291776
2019-04-11,115.28509796,0.03403163,0,0.03403163,0.000295195
2019-04-12,100.56571481,0.0289318,0,0.0289318,0.00028769
2019-04-13,66.22119369,0.02168844,0.00043323,0.02212167,0.000334057
2019-04-14,57.42373876,0.01774536,0.00767712,0.02542248,0.000442717
2019-04-15,78.96972247,0.01848838,0.00759748,0.02608586,0.000330327
2019-04-16,76.56869368,0.01873749,0.01256228,0.03129977,0.00040878
2019-04-17,77.14980905,0.02138427,0.01151601,0.03290028,0.000426447
2019-04-18,72.4195866,0.02072124,0.01064265,0.03136389,0.000433086
2019-04-19,78.43301725,0.01974617,0.00764661,0.02739278,0.000349251
2019-04-20,58.09103814,0.02214328,0.00798409,0.03012737,0.000518623
2019-04-21,50.31279868,0.01895019,0.01228572,0.03123591,0.000620834
2019-04-22,70.12693315,0.01546591,0.01699154,0.03245745,0.000462839
2019-04-23,96.48121035,0.02705031,0.01894353,0.04599384,0.000476713
2019-04-24,130.67492641,0.03840464,0.01383095,0.05223559,0.000399737
2019-04-25,94.30087588,0.04061533,0.01600945,0.05662478,0.000600469
2019-04-26,91.44744899,0.03021787,0.01087794,0.04109581,0.000449393
2019-04-27,54.42092725,0.01813706,0.00866053,0.02679759,0.000492413
2019-04-28,47.95393039,0.01245689,0.00625289,0.01870978,0.000390162
2019-04-29,70.95469952,0.01217813,0.02380288,0.03598101,0.000507098
2019-04-30,85.48463465,0.28745466,0.03691894,0.3243736,0.003794525
2019-05-01,65.62521893,0.04481061,0.01258574,0.05739635,0.000874608
2019-05-02,64.71081505,0.02509368,0.02913207,0.05422575,0.00083797
2019-05-03,81.27225085,0.02309679,0.01423932,0.03733611,0.000459396
2019-05-04,60.62915441,0.02596198,0.04324251,0.06920449,0.001141439
2019-05-05,62.87230397,0.01704469,0.01137416,0.02841885,0.000452009
2019-05-06,76.31168717,0.01766863,0.01507127,0.0327399,0.000429029
2019-05-07,92.31932906,0.02358023,0.01420583,0.03778606,0.000409297
2019-05-08,112.30765219,0.03372914,0.02562703,0.05935617,0.000528514
2019-05-09,106.95654809,0.04751154,0.05133754,0.09884908,0.000924198
2019-05-10,123.74361638,0.03876677,0.0240977,0.06286447,0.000508022
2019-05-11,125.12338209,0.02279533,0.07920476,0.10200009,0.000815196
2019-05-12,104.08015488,0.02149692,0.03159571,0.05309263,0.000510113
2019-05-13,112.20050336,0.02358472,0.10385194,0.12743666,0.001135794
2019-05-14,132.68789564,0.01985529,0.01286582,0.03272111,0.000246602
2019-05-15,192.3590738,0.04261181,0.02287098,0.06548279,0.00034042
2019-05-16,228.51579452,0.04730003,0.04493833,0.09223836,0.000403641
2019-05-17,227.26659937,0.05110004,0.02429321,0.07539325,0.000331739
2019-05-18,134.78731749,0.03701311,0.0330493,0.07006241,0.0005198
2019-05-19,125.66729304,0.03436422,0.02794503,0.06230925,0.000495827
2019-05-20,186.09991132,0.04215148,0.17166708,0.21381856,0.001148945
2019-05-21,202.4814146,0.05402418,0.02845481,0.08247899,0.000407341
2019-05-22,176.73831345,0.04666401,0.02459955,0.07126356,0.000403215
2019-05-23,163.9629164,0.03088011,0.02921787,0.06009798,0.000366534
2019-05-24,191.88316682,0.03786016,0.03016392,0.06802408,0.000354508
2019-05-25,128.11880175,0.02529236,0.015424,0.04071636,0.000317802
2019-05-26,95.88613898,0.02080422,0.02982124,0.05062546,0.000527975
2019-05-27,189.31338885,0.03273316,0.03097652,0.06370968,0.00033653
2019-05-28,192.95031406,0.06457808,0.10997688,0.17455496,0.000904663
2019-05-29,187.08362645,0.04715759,0.09360302,0.14076061,0.000752394
2019-05-30,188.20649317,0.02713442,0.01277662,0.03991104,0.00021206
2019-05-31,205.0372363,0.047938,0.01938433,0.06732233,0.000328342
2019-06-01,159.42190914,0.04463763,0.02705215,0.07168978,0.000449686
2019-06-02,118.4455402,0.03660902,0.04034055,0.07694957,0.000649662
2019-06-03,198.99326951,0.05392501,0.03759441,0.09151942,0.000459912
2019-06-04,217.91296317,0.04648879,0.03069733,0.07718612,0.000354206
2019-06-05,159.42665516,0.07163636,0.19757327,0.26920963,0.001688611
2019-06-06,122.18994068,0.01864251,0.01967867,0.03832118,0.00031362
2019-06-07,106.492469,0.03751394,0.03208886,0.0696028,0.000653594
2019-06-08,73.36472651,0.01667237,0.01467183,0.0313442,0.000427238
2019-06-09,62.99063806,0.01265039,0.03200704,0.04465743,0.000708953
2019-06-10,101.83001618,0.01770819,0.02470572,0.04241391,0.000416517
2019-06-11,110.58719487,0.02026413,0.01752271,0.03778684,0.000341693
2019-06-12,108.86976113,0.02827105,0.03360275,0.0618738,0.000568329
2019-06-13,109.4551359,0.01639119,0.00901394,0.02540513,0.000232105
2019-06-14,117.94954717,0.01295203,0.01342345,0.02637548,0.000223617
2019-06-15,78.70156593,0.01392712,0.01572391,0.02965103,0.000376753
2019-06-16,74.36012488,0.01378913,0.01006642,0.02385555,0.000320811
2019-06-17,117.79979394,0.01221875,0.04002971,0.05224846,0.000443536
2019-06-18,116.53825829,0.02047323,0.01258327,0.0330565,0.000283654
2019-06-19,105.75494722,0.02808826,0.01950468,0.04759294,0.00045003
2019-06-20,111.81603852,0.01170484,0.0129218,0.02462664,0.000220242
2019-06-21,126.23246862,0.01623831,0.01472108,0.03095939,0.000245257
2019-06-22,122.47914731,0.00966609,0.0204793,0.03014539,0.000246127
2019-06-23,81.23531107,0.0133134,0.01475813,0.02807153,0.000345558
2019-06-24,102.09827261,0.01630336,0.0223511,0.03865446,0.000378601
2019-06-25,121.10744515,0.03319348,0.02006091,0.05325439,0.000439728
2019-06-26,184.06503874,0.02303755,0.01882297,0.04186052,0.000227422
2019-06-27,200.10125128,0.01608037,0.03142635,0.04750672,0.000237413
2019-06-28,182.26443511,0.02391232,0.03313457,0.05704689,0.00031299
2019-06-29,108.7659755,0.02448184,0.02902139,0.05350323,0.000491911
2019-06-30,104.91860437,0.00915034,0.0193934,0.02854374,0.000272056
2019-07-01,126.93823662,0.01801349,0.01247425,0.03048774,0.000240178
2019-07-02,117.88960184,0.01349669,0.0313854,0.04488209,0.000380713
2019-07-03,94.74754649,0.00896013,0.01786722,0.02682735,0.000283146
2019-07-04,83.84208402,0.01726291,0.02398785,0.04125076,0.000492005
2019-07-05,75.89684282,0.01116585,0.00623714,0.01740299,0.000229298
2019-07-06,50.61747346,0.00556702,0.01325969,0.01882671,0.000371941
2019-07-07,45.61655545,0.00619908,0.00746016,0.01365924,0.000299436
2019-07-08,67.46056127,0.01124116,0.01010044,0.0213416,0.000316357
2019-07-09,71.27502267,0.01606354,0.01508142,0.03114496,0.000436969
2019-07-10,85.64297124,0.01410611,0.01337913,0.02748524,0.000320928
2019-07-11,79.3666746,0.0155126,0.15904019,0.17455279,0.002199321
2019-07-12,67.42668665,0.00979486,0.01610745,0.02590231,0.000384155
2019-07-13,44.38220922,0.00907244,0.00665881,0.01573125,0.000354449
2019-07-14,40.72985688,0.00488724,0.01381406,0.0187013,0.000459155
2019-07-15,63.9174649,0.0107718,0.00742717,0.01819897,0.000284726
2019-07-16,62.69846283,0.02150932,0.1075292,0.12903852,0.002058081
2019-07-17,64.50187448,0.00854568,0.00759514,0.01614082,0.000250238
2019-07-18,72.10541604,0.01613736,0.00800421,0.02414157,0.000334809
2019-07-19,71.10278562,0.00888259,0.00788308,0.01676567,0.000235795
2019-07-20,50.04991704,0.01835634,0.0271647,0.04552104,0.000909513
2019-07-21,37.55119006,0.01143923,0.01114055,0.02257978,0.000601307
2019-07-22,53.88043597,0.00696089,0.0071489,0.01410979,0.000261872
2019-07-23,51.72742398,0.00827973,0.0070259,0.01530563,0.00029589
2019-07-24,49.90886061,0.00498752,0.02734869,0.03233621,0.000647905
2019-07-25,56.16150579,0.00648991,0.01006201,0.01655192,0.00029472
2019-07-26,46.51899261,0.0042954,0.0070713,0.0113667,0.000244345
2019-07-27,33.04147241,0.00231072,0.00482127,0.00713199,0.00021585
2019-07-28,26.46571352,0.00364836,0.00361752,0.00726588,0.000274539
2019-07-29,39.74585484,0.00309117,0.00449079,0.00758196,0.000190761
2019-07-30,60.22741784,0.00488069,0.00657872,0.01145941,0.000190269
2019-07-31,53.61582214,0.01083406,0.0318963,0.04273036,0.000796973
2019-08-01,46.73246753,0.01159382,0.00811501,0.01970883,0.000421737
2019-08-02,44.68839341,0.00596532,0.00418328,0.0101486,0.000227097
2019-08-03,27.47791508,0.00246083,0.00427215,0.00673298,0.000245032
2019-08-04,19.72213176,0.0007194,0.0022343,0.0029537,0.000149766
2019-08-05,42.2581814,0.00447399,0.00268114,0.00715513,0.000169319
2019-08-06,45.80524692,0.00646676,0.00975044,0.0162172,0.000354047
2019-08-07,70.8269651,0.00493947,0.0057877,0.01072717,0.000151456
2019-08-08,70.35974254,0.01214084,0.00857418,0.02071502,0.000294416
2019-08-09,65.33402972,0.00986317,0.00775739,0.01762056,0.0002697
2019-08-10,39.69033865,0.00593842,0.00836354,0.01430196,0.000360339
2019-08-11,30.3457089,0.00317362,0.0065256,0.00969922,0.000319624
2019-08-12,50.54359801,0.00425707,0.01310704,0.01736411,0.000343547
2019-08-13,75.09047834,0.0095224,0.00567867,0.01520107,0.000202437
2019-08-14,58.70170397,0.01033103,0.00981377,0.0201448,0.000343172
2019-08-15,53.84796972,0.00530897,0.00369231,0.00900128,0.000167161
2019-08-16,51.3352604,0.00551446,0.00534447,0.01085893,0.00021153
2019-08-17,35.38250195,0.00392878,0.0016425,0.00557128,0.000157459
2019-08-18,29.17234292,0.00315331,0.00600127,0.00915458,0.00031381
2019-08-19,41.66948045,0.005568,0.00920094,0.01476894,0.000354431
2019-08-20,46.69008955,0.00358318,0.00692225,0.01050543,0.000225003
2019-08-21,52.22587338,0.01235497,0.00297625,0.01533122,0.000293556
2019-08-22,53.99879943,0.00575083,0.00533344,0.01108427,0.000205269
2019-08-23,41.47394501,0.01214742,0.00592874,0.01807616,0.000435844
2019-08-24,30.09100724,0.00318821,0.00403161,0.00721982,0.000239933
2019-08-25,21.57904241,0.00203353,0.01012322,0.01215675,0.000563359
2019-08-26,33.17030815,0.00183566,0.0031038,0.00493946,0.000148912
2019-08-27,33.98335977,0.00342851,0.00277786,0.00620637,0.00018263
2019-08-28,33.87031855,0.00316465,0.00823503,0.01139968,0.000336568
2019-08-29,33.917443,0.00361055,0.00573362,0.00934417,0.000275497
2019-08-30,34.46053373,0.00421387,0.00923738,0.01345125,0.000390338
2019-08-31,24.03741901,0.00273319,0.00682899,0.00956218,0.000397804
2019-09-01,20.06226895,0.00131206,0.00280383,0.00411589,0.000205156
2019-09-02,28.76124703,0.00289169,0.0284821,0.03137379,0.001090836
2019-09-03,38.97833529,0.00570339,0.00571536,0.01141875,0.000292951
2019-09-04,37.34474772,0.0126099,0.00598739,0.01859729,0.000497989
2019-09-05,36.69293406,0.00412546,0.01442385,0.01854931,0.000505528
2019-09-06,37.39638382,0.01885493,0.00437369,0.02322862,0.000621146
2019-09-07,26.71813665,0.00373764,0.00336709,0.00710473,0.000265914
2019-09-08,21.74727421,0.002594,0.00272768,0.00532168,0.000244706
2019-09-09,32.71159075,0.00205831,0.00383643,0.00589474,0.000180203
2019-09-10,37.34868133,0.00416504,0.01259847,0.01676351,0.000448838
2019-09-11,34.77775666,0.00306469,0.01317347,0.01623816,0.000466912
2019-09-12,29.51206759,0.00332359,0.0049341,0.00825769,0.000279807
2019-09-13,27.54043167,0.00247952,0.00442679,0.00690631,0.00025077
2019-09-14,21.0247188,0.00273888,0.00460884,0.00734772,0.00034948
2019-09-15,18.2430038,0.00084091,0.00548756,0.00632847,0.000346898
2019-09-16,29.25867219,0.00164041,0.00291303,0.00455344,0.000155627
2019-09-17,34.64137449,0.00684337,0.00381234,0.01065571,0.000307601
2019-09-18,34.12588668,0.00190977,0.00303908,0.00494885,0.000145017
2019-09-19,36.54501485,0.00482253,0.00497958,0.00980211,0.00026822
2019-09-20,32.03804814,0.00534382,0.00315608,0.0084999,0.000265306
2019-09-21,23.40048063,0.00385604,0.00594689,0.00980293,0.00041892
2019-09-22,20.52728871,0.00144301,0.00325007,0.00469308,0.000228626
2019-09-23,32.19540269,0.00251476,0.00314844,0.0056632,0.000175901
2019-09-24,38.46150022,0.00589781,0.00308213,0.00897994,0.000233479
2019-09-25,42.82475804,0.00416247,0.00489298,0.00905545,0.000211454
2019-09-26,32.64172934,0.00216381,0.00433081,0.00649462,0.000198967
2019-09-27,34.26327785,0.00188346,0.00253441,0.00441787,0.000128939
2019-09-28,23.16487157,0.00414869,0.03090934,0.03505803,0.001513414
2019-09-29,21.00156166,0.0019229,0.00568023,0.00760313,0.000362027
2019-09-30,41.0132903,0.00446425,0.00992917,0.01439342,0.000350945
2019-10-01,48.26497357,0.00401909,0.00557886,0.00959795,0.00019886
2019-10-02,37.20021491,0.00840158,0.01030901,0.01871059,0.00050297
2019-10-03,37.88399226,0.00837506,0.00568914,0.0140642,0.000371244
2019-10-04,27.80367596,0.00483923,0.00571098,0.01055021,0.000379454
2019-10-05,19.14811395,0.00071743,0.0020558,0.00277323,0.00014483
2019-10-06,16.49098962,0.00053582,0.00487747,0.00541329,0.000328257
2019-10-07,24.7041595,0.00128404,0.00105301,0.00233705,0.000094601
2019-10-08,27.65920023,0.00209546,0.00227438,0.00436984,0.000157989
2019-10-09,30.36615188,0.00189568,0.00206878,0.00396446,0.000130555
2019-10-10,33.46657648,0.00529092,0.00388058,0.0091715,0.00027405
2019-10-11,27.83013723,0.00181248,0.00243084,0.00424332,0.000152472
2019-10-12,20.76242438,0.00141495,0.0023324,0.00374735,0.000180487
2019-10-13,16.18085575,0.00070953,0.00452792,0.00523745,0.000323682
2019-10-14,23.82030921,0.00280679,0.00237784,0.00518463,0.000217656
2019-10-15,25.89458072,0.00250383,0.00290687,0.0054107,0.000208951
2019-10-16,29.13647841,0.00194732,0.0094706,0.01141792,0.000391877
2019-10-17,25.40381954,0.00321832,0.00556112,0.00877944,0.000345595
2019-10-18,24.94346328,0.00550351,0.00401624,0.00951975,0.000381653
2019-10-19,18.30723571,0.00282402,0.00169175,0.00451577,0.000246666
2019-10-20,15.84344804,0.00102184,0.00104696,0.0020688,0.000130578
2019-10-21,20.63255238,0.00044144,0.00210741,0.00254885,0.000123535
2019-10-22,22.21592037,0.00178962,0.00223641,0.00402603,0.000181223
2019-10-23,31.07041069,0.00293273,0.00471738,0.00765011,0.000246219
2019-10-24,28.9599249,0.00173174,0.00410989,0.00584163,0.000201714
2019-10-25,36.08670023,0.00218068,0.00270384,0.00488452,0.000135355
2019-10-26,47.8563533,0.00328092,0.00484182,0.00812274,0.000169732
2019-10-27,33.97050101,0.00520339,0.00571795,0.01092134,0.000321495
2019-10-28,37.98415405,0.00314762,0.00418295,0.00733057,0.00019299
2019-10-29,35.47022733,0.00373362,0.00637423,0.01010785,0.000284967
2019-10-30,33.65141019,0.00299821,0.00432912,0.00732733,0.000217742
2019-10-31,35.46517509,0.0024403,0.00354358,0.00598388,0.000168726
2019-11-01,40.18774408,0.00587211,0.00584062,0.01171273,0.00029145
2019-11-02,27.69024942,0.00338129,0.00354723,0.00692852,0.000250215
2019-11-03,26.0661656,0.00299738,0.0040026,0.00699998,0.000268547
2019-11-04,48.28785176,0.00286605,0.00283167,0.00569772,0.000117995
2019-11-05,43.73232482,0.00307433,0.01162604,0.01470037,0.000336144
2019-11-06,38.66539842,0.0042731,0.01263496,0.01690806,0.000437292
2019-11-07,39.73640604,0.00308779,0.00457976,0.00766755,0.00019296
2019-11-08,40.88879104,0.0056552,0.00496093,0.01061613,0.000259634
2019-11-09,29.44260954,0.00553571,0.00735718,0.01289289,0.000437899
2019-11-10,23.86642196,0.00221852,0.00643336,0.00865188,0.000362513
2019-11-11,29.56238739,0.0017072,0.00223859,0.00394579,0.000133473
2019-11-12,28.65525709,0.00103443,0.00155757,0.002592,0.000090455
2019-11-13,34.31516352,0.00198423,0.00637617,0.0083604,0.000243636
2019-11-14,29.64079727,0.00388625,0.01060523,0.01449148,0.000488903
2019-11-15,29.64859081,0.00294314,0.00235677,0.00529991,0.000178758
2019-11-16,22.93336843,0.00159998,0.00279873,0.00439871,0.000191804
2019-11-17,21.08122965,0.00235608,0.00112226,0.00347834,0.000164997
2019-11-18,27.82718296,0.00133429,0.00203044,0.00336473,0.000120915
2019-11-19,34.36839889,0.00576349,0.00246366,0.00822715,0.000239381
2019-11-20,27.36373955,0.00300853,0.00207615,0.00508468,0.000185818
2019-11-21,36.85944226,0.00467308,0.00628847,0.01096155,0.000297388
2019-11-22,40.02095823,0.0027518,0.00539765,0.00814945,0.00020363
2019-11-23,21.5480276,0.00170076,0.00449724,0.006198,0.000287637
2019-11-24,17.0147224,0.00150785,0.01269112,0.01419897,0.000834511
2019-11-25,32.18493307,0.00301762,0.00252325,0.00554087,0.000172157
