metric_date,herfindahl_index,prev_herfindahl_index,mean_change,mean_pct_change
2020-11-11,0.25404201198303861,0.25893005526668955,-0.0065930901134040962,-0.018025561337098803
2020-11-10,0.25767735211354342,0.26133372947526884,-0.01749531203930909,-0.025308135245852952
2020-11-09,0.26135808615679013,0.25398574382658284,-0.0096844097804938637,-0.019400432889791167
2020-11-08,0.25276778403084127,0.25484200376251503,-0.0150226511652079,-0.023713272275471705
2020-11-07,0.25397800378270824,0.25187883892447832,-0.011128315487759926,-0.020191348771597256
2020-11-06,0.25200101849154161,0.25398549413220345,-0.016342172451926398,-0.024672194129268507
2020-11-05,0.25256312224537891,0.24735973225176255,-0.0086650603502886822,-0.016981953156721984
2020-11-04,0.24592754993418375,0.24607043558635652,-0.015288643502247916,-0.021271202657003569
2020-11-03,0.24550373069806661,0.24151422540912251,-0.0093408174902421363,-0.016545288046279454
2020-11-02,0.24055108578021606,0.24860273296520272,-0.01706559606690556,-0.027365490592489473
2020-11-01,0.24867765185720525,0.2462691848483935,-0.0092885430195665964,-0.013129787597207249
2020-10-31,0.245057412334951,0.24250396943044092,-0.0080346807651126423,-0.011811022609009243
2020-10-30,0.24229512358253477,0.244740946138312,-0.012805696233463953,-0.016658844162229677
2020-10-29,0.24381525940920759,0.24335741513918049,-0.00962213005530065,-0.015005410699686205
2020-10-28,0.24258697066071541,0.244588168384459,-0.011299172549907078,-0.01722384087305872
2020-10-27,0.2435376360646257,0.2481270503317124,-0.013721199906594294,-0.023363056419406881
2020-10-26,0.24648030679602914,0.25241483039925888,-0.015992425102130007,-0.024244535903203468
2020-10-25,0.25211878355882744,0.25286368609404558,-0.011349932510205064,-0.015768351542995485
2020-10-24,0.25174181038382104,0.24669933455523854,-0.0087519747258938754,-0.015648794358115125
2020-10-23,0.24697314724167538,0.24826362746787412,-0.013097778314023784,-0.019982748566716547
2020-10-22,0.24794967460382422,0.24816776618299341,-0.012373914488063719,-0.02984754904817126
2020-10-21,0.24697898386933076,0.24553220961017824,-0.010374591771156138,-0.019176500316641244
2020-10-20,0.24481932571617832,0.24735757306746178,-0.015382043349883205,-0.03118723086580466
2020-10-19,0.24658413596384254,0.24964525593819967,-0.014422802083721355,-0.02401870489583675
2020-10-18,0.2490061092627853,0.25176661975006037,-0.013485281193849319,-0.021757874574245922
2020-10-17,0.25063851622354227,0.24629963725444282,-0.0097103134040917149,-0.020937726804690079
2020-10-16,0.24535263093994472,0.28045179420804073,-0.048842203873554813,-0.065247801530148586
2020-10-15,0.27927276412217272,0.27938665658987116,-0.013010964722512657,-0.019062986249178342
2020-10-14,0.27807247133706614,0.27852451462477029,-0.013256045407792209,-0.021468176758858516
2020-10-13,0.27753635192336645,0.27712251533179233,-0.013811887273307254,-0.02589121949929498
2020-10-12,0.27694938459637292,0.28046778066077349,-0.016582433052830692,-0.022677954199479117
2020-10-11,0.27929488899147908,0.27704454564400832,-0.0099783217284220623,-0.015033286541228003
2020-10-10,0.27638362056833771,0.27730140658323449,-0.013214407628262528,-0.021233291435715236
2020-10-09,0.27655762007648405,0.27629294818082895,-0.012021507657307333,-0.022525449732834921
2020-10-08,0.27510786550096028,0.27306837464877121,-0.012079311254125865,-0.02145954569022682
2020-10-07,0.27208475528131409,0.27492214955651967,-0.016014597276930977,-0.022257127113286462
2020-10-06,0.27431536314931426,0.27580768480807433,-0.012852991551653791,-0.023543779904619738
2020-10-05,0.27482200572808729,0.27376612556331081,-0.011174564263372724,-0.020793313136428834
2020-10-04,0.27312945684445844,0.27079639978444842,-0.011411241108864391,-0.017939116037798936
2020-10-03,0.2691633807827668,0.26691198394150006,-0.01096224798087672,-0.014073013689825628
2020-10-02,0.26596243988989815,0.26283526725608397,-0.0088336201059909664,-0.015143625495472927
2020-10-01,0.2619443068218007,0.26440453605749631,-0.013436351321819223,-0.022215230457953532
2020-09-30,0.26349455178016412,0.26140171284551295,-0.011674979135455291,-0.020079566447402334
2020-09-29,0.26045554200279797,0.26024660440230352,-0.012273081715864012,-0.018735871129952751
2020-09-28,0.25991385368380265,0.26027080078759207,-0.011793352575134437,-0.01987829574543562
2020-09-27,0.25921282679073188,0.25756945179165397,-0.01176463527607287,-0.021986881615903536
2020-09-26,0.25624588443278379,0.25551007945697413,-0.012666779999572787,-0.020498271902655751
2020-09-25,0.25482751703590945,0.25252450142664823,-0.012700500676013313,-0.02816044695558495
2020-09-24,0.252943239171307,0.2530079619430079,-0.012296660223699874,-0.023804846940157717
2020-09-23,0.25320383557422688,0.25355337894284469,-0.013107610662705953,-0.026518126901035163
2020-09-22,0.253493287370869,0.25943750410467,-0.017507541172941152,-0.026891041221149065
2020-09-21,0.25842090776673388,0.27020551172922869,-0.024219968074838734,-0.030184125825855487
2020-09-20,0.27100686564882404,0.27210000901884929,-0.013493361994590385,-0.02248030272033388
2020-09-19,0.27290006818153545,0.2724057498079156,-0.012444067669753629,-0.022648538551692767
2020-09-18,0.27324165189352473,0.27316362220066626,-0.014234489105004043,-0.022176092450723731
2020-09-17,0.27276722120464808,0.2694481972202119,-0.011831558965807691,-0.023124987786941512
2020-09-16,0.26875179544979222,0.27083533823894385,-0.015762422676004553,-0.024985538517533087
2020-09-15,0.26984070863854204,0.26708589396069926,-0.010699585455600655,-0.018982129661472592
2020-09-14,0.26609044934971071,0.26326502159350179,-0.012573881274466377,-0.025019623249072569
2020-09-13,0.26285049611169553,0.26260477268311311,-0.013966482310804117,-0.022298162604735206
2020-09-12,0.26215543026413024,0.25927656993123849,-0.011704195568115106,-0.022241390088312576
2020-09-11,0.25871312569466404,0.262374522636327,-0.016064406739852544,-0.02497124787580517
2020-09-10,0.26128495851980765,0.26169913606502337,-0.014036444291762127,-0.023579898077618396
2020-09-09,0.26100699162590218,0.26936978004191586,-0.021581382487126068,-0.030938805525083192
2020-09-08,0.26844459735823434,0.2687137097989567,-0.014134572606571871,-0.024052537194771958
2020-09-07,0.26698570453930692,0.26370035421340504,-0.012268366842798884,-0.021339165835935207
2020-09-06,0.26326238433192767,0.26192466444703055,-0.012320528955274482,-0.019704962383546187
2020-09-05,0.2605729313167518,0.25751235979403547,-0.0098555851527467944,-0.023032152404546036
2020-09-04,0.25725648397967593,0.26240591248933687,-0.017531544422570551,-0.029054111002275167
2020-09-03,0.25998798095879166,0.26655797262429765,-0.018212429922074776,-0.027700777548312936
2020-09-02,0.2655120567079482,0.2675012220532122,-0.014377276259295654,-0.020591519625855141
2020-09-01,0.26698529791491926,0.26719484307086572,-0.013944521925733262,-0.018909079174661544
2020-08-31,0.26597048817541868,0.27163198709680153,-0.018539116460391015,-0.026829640336398137
2020-08-30,0.27050179268298835,0.26834726956025878,-0.0090759573245530259,-0.015519413957584098
2020-08-29,0.26636278997441792,0.26258961249805951,-0.0091940324296974837,-0.016139321726735458
2020-08-28,0.26235052809515219,0.26085167879462567,-0.012346107670994484,-0.019825612057734796
2020-08-27,0.26063849946978251,0.26000803024037145,-0.010954327754482714,-0.0226678669199791
2020-08-26,0.2589111156349671,0.26151867531724254,-0.01508817110172408,-0.02477550949817026
2020-08-25,0.26054700856416868,0.26450170143456336,-0.015258612252802971,-0.020892593327468768
2020-08-24,0.26440551607237139,0.26871583744025462,-0.017488320939664539,-0.024582004519076033
2020-08-23,0.26872096302182397,0.26478371884025931,-0.0096344806219959746,-0.016255119842706917
2020-08-22,0.26392447670502983,0.26192948034259217,-0.0099936674413966461,-0.017921843885958594
2020-08-21,0.26184988504688711,0.26438125758602493,-0.015332339847697912,-0.023638739634922582
2020-08-20,0.26537692689175624,0.26409953262086255,-0.011214832038991627,-0.019763381544744059
2020-08-19,0.263291088974155,0.263402656394815,-0.012369761912580577,-0.022395833668892858
2020-08-18,0.26314870276396557,0.26842206000180063,-0.017282415303200092,-0.027963990571040365
2020-08-17,0.26770814875425958,0.27046931790521783,-0.013689895880044845,-0.026127493074093906
2020-08-16,0.27077047707956203,0.26976710616772975,-0.012022210259767208,-0.018152689789570416
2020-08-15,0.27018544116372278,0.269478999575173,-0.012961595927600921,-0.021262042187190855
2020-08-14,0.26917774806237632,0.2674967562315908,-0.01256227227378184,-0.024606748445301391
2020-08-13,0.26848360171421948,0.26825533946807595,-0.012142828502967115,-0.020708489452818925
2020-08-12,0.26876849730836172,0.26989004582700815,-0.014735805786366759,-0.020433313084655402
2020-08-11,0.2705109314690724,0.26881124720780269,-0.011602439623527593,-0.017652880226465845
2020-08-10,0.26949254136184447,0.2755629761869387,-0.018215128935061269,-0.029861791388416416
2020-08-09,0.27555257592097471,0.27573331665576312,-0.013905807999095994,-0.020727435551882473
2020-08-08,0.27519371215386046,0.27843140095878482,-0.015510090218108539,-0.021794835292248675
2020-08-07,0.27869120601140662,0.27679909615315457,-0.010551649324112957,-0.017474329365561696
2020-08-06,0.27670635512370761,0.2742002315506919,-0.0102972049511836,-0.019633482602585368
2020-08-05,0.273779575875525,0.28155138604908159,-0.018913028542558087,-0.025572409511762716
2020-08-04,0.28086014923335539,0.27886713954921938,-0.01017841924453307,-0.016833038721018424
2020-08-03,0.2776189473844568,0.27742241331446615,-0.013421198710237564,-0.020060313630144041
2020-08-02,0.2774127283049333,0.28094588095378137,-0.015153848825384024,-0.022708541909686571
2020-08-01,0.2806512057367711,0.27984190415394017,-0.01080735538433956,-0.019052157791248865
2020-07-31,0.27908590631225705,0.28002770995342952,-0.013621144895211634,-0.024044033131323812
2020-07-30,0.27868715938154676,0.2841506431494758,-0.016740228047546029,-0.023383496914513833
2020-07-29,0.28305108236190124,0.28175423995589843,-0.011052124356953933,-0.015209416251969506
2020-07-28,0.28057840775252574,0.27835233083733651,-0.0099030304545614962,-0.015703740688307044
2020-07-27,0.27666759323866569,0.27800009049367508,-0.013649460547568892,-0.020854305689376833
2020-07-26,0.27567300139584178,0.27626116581360993,-0.013988029203368821,-0.022057389622454737
2020-07-25,0.275052887855092,0.27313311837743759,-0.0099040068794102737,-0.0160504042316926
2020-07-24,0.271331215800033,0.274182491625592,-0.016571723691585407,-0.024240071481082905
2020-07-23,0.27204105395784378,0.26919641260522731,-0.00864388959734185,-0.014614758869155461
2020-07-22,0.266999733525515,0.27069427283746422,-0.015829469495636045,-0.022921536887262638
2020-07-21,0.2694516537148135,0.27035512039505272,-0.011753837118550572,-0.020254865813980227
2020-07-20,0.26917965481482153,0.26882856346721734,-0.011527331780262516,-0.019288335641913193
2020-07-19,0.26770166838794096,0.27001071572887725,-0.013786261625854741,-0.021312278795517167
2020-07-18,0.26854727338172529,0.26860079427939454,-0.011474233660145263,-0.01795621083346978
2020-07-17,0.26809212836007246,0.26877401273188317,-0.011063556309965656,-0.020258416483410605
2020-07-16,0.26903159747144229,0.27001014256292166,-0.012571058141803487,-0.021113608511544833
2020-07-15,0.26927438753643584,0.26924597428173164,-0.01194174244340636,-0.023095133233504286
2020-07-14,0.268443443505873,0.26994073199621366,-0.013422774160889522,-0.043742622133799154
2020-07-13,0.26907305369717249,0.27826321929011566,-0.021976236892122129,-0.037904395067202931
2020-07-12,0.2781098715966232,0.27901374958821629,-0.014099517756618734,-0.022125375692608751
2020-07-11,0.27878402532419694,0.27573130677122321,-0.010171257012916254,-0.018376911782416253
2020-07-10,0.27548025449836872,0.28628365380131671,-0.024630320985741597,-0.032768895210419667
2020-07-09,0.28689025484948433,0.28334847385718748,-0.010491679914462759,-0.017923785681191923
2020-07-08,0.28359078103487828,0.29052671764978905,-0.019917110365067218,-0.025335045592074633
2020-07-07,0.29010464813837505,0.28858109729969611,-0.012331014289277804,-0.021339483982739112
2020-07-06,0.28890163908823135,0.28977163091276131,-0.014290999325445268,-0.023312105224587515
2020-07-05,0.28919013253951847,0.28546404848084944,-0.010469611489183503,-0.017326038372813036
2020-07-04,0.28482923454851883,0.28702934223102955,-0.015964479464240705,-0.02422727492664575
2020-07-03,0.28591508105096763,0.28186942694276645,-0.010296146896057498,-0.018308355079530492
2020-07-02,0.28121718139064633,0.28199876124797219,-0.014712125981453555,-0.021295339905776194
2020-07-01,0.28171478855669146,0.27841507895994888,-0.011217748206621626,-0.021377059140694897
2020-06-30,0.27746233610128862,0.27708290264839364,-0.012529097715429248,-0.021781314593779195
2020-06-29,0.27590113826706875,0.27739957014193328,-0.0142329753854401,-0.024633059364594541
2020-06-28,0.2770808647614198,0.28463555677868596,-0.020911293884960179,-0.028491836541635528
2020-06-27,0.28412933258273515,0.28579127998228654,-0.013788318943932627,-0.018914122671976494
2020-06-26,0.28595249956030688,0.28572331287798158,-0.014247919155633674,-0.022701052296722968
2020-06-25,0.2854817009040363,0.28227895257817376,-0.0092709199039135957,-0.018536084326289691
2020-06-24,0.28222809032497687,0.28527619404627091,-0.015515963439029024,-0.025158790498301515
2020-06-23,0.284209718385067,0.2943216921886736,-0.024094089876192576,-0.034635073926677015
2020-06-22,0.2934905180554237,0.29101878334559206,-0.010076895020541024,-0.020149075281597414
2020-06-21,0.29029382582853469,0.28647104714551,-0.0090392411881418111,-0.0173526866099201
2020-06-20,0.28462732229505544,0.28382299994247023,-0.011357287820741262,-0.019384722234394632
2020-06-19,0.2830371288249719,0.28373704732905525,-0.013483298080768535,-0.021939450470920364
2020-06-18,0.28215492066511477,0.28154805243224312,-0.010277616616999241,-0.019532751481579076
2020-06-17,0.28041165933480239,0.27740617589162747,-0.009416732094953242,-0.017765563385960623
2020-06-16,0.27549482091113264,0.28019092277943997,-0.017942413401863141,-0.031822140670667756
2020-06-15,0.277867521011754,0.2828162562674324,-0.017380656675386009,-0.028137552383090833
2020-06-14,0.280175224249391,0.27610307553619645,-0.010826168224042188,-0.023699969038865957
2020-06-13,0.27422556281059779,0.27229454797603558,-0.012358983628015109,-0.022582734879188097
2020-06-12,0.2713286209422433,0.26812879533388378,-0.011529462783173686,-0.021670409421495659
2020-06-11,0.26629732736565248,0.26271781957526513,-0.012842297656419321,-0.02571285699764567
