pubkey,alias,first_seen,color
036ddf3e57da408eefd6b9e5495357664171decb6fb6c0dadc52595037addfe5ab,3ecaca0485f1,2020-12-27 06:04:47.23297,3399ff
023cfd28b80c869bdb335d4661cb879d7cba0b4081c46d5f82ebbfb2c8cac80c98,svlaw-btc-node,2020-12-27 06:04:48.389183,68f442
0370805207c6db1c09528c20db0e32898bf8ff9116e47803a60b63b6d54705f904,SamSamskies,2020-12-27 06:04:48.869218,3399ff
036e304c6f81474ed55ff84804be89a8e6175f5f1777ef0d7aca2b719576fa4759,036e304c6f81474ed55f,2020-12-27 06:04:49.346244,3399ff
024409c6a00c5c871f89bb9e95d6e61b9bc3d7260541559683a56af8fa5826dbc7,024409c6a00c5c871f89,2020-12-27 06:04:49.80535,000000
02a862abbafc690d1d775d829a5900c6a9d11fd7dd3facb4f8fb10ab1c19527f60,lnd.coolcoin.cc,2020-12-27 06:04:50.26746,68f442
0204a982d2c8b8ea5caffb7b39ab9f483fcb6c8d21990f43d508f2a73f430078f2,kaminarisama,2020-12-27 06:04:50.736989,c5591a
03260feb9f5261de22bf2288ac405d3213b56a047bf3ca1ea23953c50c420b7ac1,083e0c7623a0,2020-12-27 06:04:51.194524,3399ff
02d62a981749a9d5d5453b4ebb28cfa97299e3811c60dffd8be403f81c54d23491,02d62a981749a9d5d545,2020-12-29 15:59:51.186362,3399ff
0379d81bfee9c4fca304bb91762a0959da915593281df66c55cc5debafcb280ad8,lnd_is_shit,2020-12-29 15:59:52.029591,3399ff
03a6d501bb3afca923993cbe197a8050978b23076f1602f656e9acf5df55cd23c9,03a6d501bb3afca92399,2020-12-29 15:59:52.571697,3399ff
02dee86aedf6d176dec0008cc9444ac6d09ad40bcd90b1d6ffadf837018c9e43c8,Prometheus,2020-12-29 15:59:53.111325,68f442
0384f3b7190789a1abba3699ded200cb85fbec3dafcdd5ccb61de5a9116ef33317,myNode [LND],2020-12-29 15:59:53.67136,68f442
0221f14ff23efbc942cca3b5d6b559357729ca6deeceb27f2524f6da75049e0152,0221f14ff23efbc942cc,2020-12-29 15:59:54.211149,3399ff
02eb95bda04c74fd69b7fa488ddedc325a889d1ea4ae20053d8768457ef36ef4f9,b0f81d00f2dd,2020-12-29 15:59:54.751297,3399ff
0208292bfaa85ecfbcb2ff4882874e6242294c5986dd0af50b2fd3d34d4e61c3f7,SuperNode,2020-12-29 15:59:55.296211,3399ff
03468f762352049b4561579f006576cc74dca4dc8c3b0cda5f3c17540d8dc9311f,itys,2020-12-29 15:59:55.834632,68f442
031d2b5b6010833a2fcc89d1b54e6153c7c2e954b99803d38063073f705b479006,3d01591caaba,2020-12-29 15:59:56.39302,3399ff
02b79c028902004ca41261fbfb1243989980e578740b8057ab34efaf4cffc71cc4,02b79c028902004ca412,2020-12-29 15:59:56.933606,3399ff
029387ba7589d9ba826e7eb7b92b4e5d89dd2a1d2bd7c902b7e3b8c7408c322f4b,08163a85594b,2020-12-29 15:59:57.476342,3399ff
028d7bdb3f64cebf0adef3621a490493acfa7f5a61cdaadb5693f09d1df38aeb5e,028d7bdb3f64cebf0ade,2020-12-29 15:59:58.016098,3399ff
031046eea3105562efe732c6ceb3ee98a3fd7c1efb14502a712159d90543a34b49,031046eea3105562efe7,2020-12-29 15:59:58.55616,3399ff
02d79f8c8209065fe9ea9f1f20c76771f65e73c65e960cdc911668536dfc87ead7,02d79f8c8209065fe9ea,2020-12-29 15:59:59.11532,3399ff
03514b4c5418379ddf708149395d0a89a4b0ca3e5594612faa64f5e5b6afa9abb2,03514b4c5418379ddf70,2020-12-29 15:59:59.655423,3399ff
03c00c0b77f771486323f7ccae32c1df3cb666f7098c74d69ccb36dc927072a82d,03c00c0b77f771486323,2020-12-29 16:00:00.195443,3399ff
0321eb3d88aa81f62f0d3373b5b714ca6779d78c3a76a98ee0d4110eb65a19efdd,cca475f1d0af,2020-12-29 16:00:00.736724,3399ff
0241ded0390f1fb7faddb46e4ad0f8598166d24b40b68b67ce8f1ab100fba91c75,429662e4cc56,2020-12-29 16:00:01.276088,3399ff
02130bc1e08d541f64b7283e2401a7a16699f185129e0f1ad605dcb1a2803113ba,02130bc1e08d541f64b7,2020-12-29 16:00:01.819507,3399ff
03b07fbb3777b643df01101578edd08d29087577af4b52ff529fffdcd71ae7ef80,c24bf7ee0774,2020-12-29 16:00:02.338163,3399ff
027fdf3fb07b893a10cbcf9cd077bb69580d7fbee44cebf7e0dbb2f36f478dfe78,027fdf3fb07b893a10cb,2020-12-29 16:00:02.833704,3399ff
02e4f180d862ec3ef4c19b0cee333db86a8050a277652989ccacb30ca1591010fc,ExitPay.org,2020-12-29 16:00:03.326243,3399ff
0286e3d9c1908c1cdc29e891dda427360422183d618264345dd82d767480daa9a0,25651377dc28,2020-12-29 16:00:04.312895,3399ff
036913017465a1dea0ecf05fcfe80936f44150a755ad9624aad0228cef4762daae,oneforsatoshi,2020-12-29 16:00:04.806827,3399ff
032bbdb0e895aa8aff2867f9aab09570b803017b455a14109ee8a755dc2bd96268,ad702970ff46,2020-12-29 16:00:05.067171,3399ff
025a6636921319618bab31939dff1686375744683d2035c2a7e356cca81eb37f1a,025a6636921319618bab,2020-12-29 16:00:05.560483,3399ff
02c72d88489866a6644611a7183076ddbdebacc6a0980a6c5b064377b3916b1f7c,02c72d88489866a66446,2020-12-29 16:00:06.303889,3399ff
0323cf3956ea66eda5d79f33cb9d13b5c699b2429d0726904e045744b6e5703391,1762c65a7d72,2020-12-29 16:00:06.797744,3399ff
03747ac4f13b5c9885cd4f9bce741f15aef1b243c17c67469c4c369ab0ddeafdbd,03747ac4f13b5c9885cd,2020-12-29 16:00:07.291509,3399ff
038fd1a2baec3e8c1d0f54a36c77bec797b8b15d1ae3aebee14ccb685b2bdd6b96,4d02c9f548df,2020-12-29 16:00:07.785661,3399ff
034ae1c7b5f939a64fa72e88fcca03c0108d444d84ccb525b9bf59174c60760e9d,Voluntary Potato,2020-12-29 16:00:08.279068,68f442
037bc206fee87dd984beb33d5ed486acc01dac28acc6b5c89e35c419239554b84e,c1fda169bad2,2020-12-29 16:00:08.773941,3399ff
038838e1686b4c834427e76b7f854de537a7c688f98262f2863c2d94005ec43d91,038838e1686b4c834427,2020-12-29 16:00:09.268,3399ff
02c8fd7af61ce279b531bfe0ca32806c2e4b335a39db2edca830774ea44d0ca2f8,31dad5f5f938,2020-12-29 16:00:09.762279,3399ff
03a75f78c1b7a0de66164f313bfd1ec0bfe23f2b619bb872b8c576a68ee6af3854,Evilbox,2020-12-29 16:00:10.264059,68f442
02637a5db0299c22c736d5f45536761c49a386a2b9f14879c86097b182dff1be77,02637a5db0299c22c736,2020-12-29 16:00:10.758409,3399ff
03dd00eec50fdcc959bee40f67089153bd4be9c2222084647a32862f585ac26f79,34d40f36129a,2020-12-29 16:00:11.268622,3399ff
030b471f08ee83bbd26ac4e90e224494eb3f840d06f79c6e5916a5ba9da511a044,030b471f08ee83bbd26a,2020-12-29 16:00:11.762701,3399ff
02d94d162305a0de496372152e13a240fb628a0471ef8ded7e08039bcec32afce0,02d94d162305a0de4963,2020-12-29 16:00:12.263602,3399ff
038032301cdc87a98fd30039028ad9d9e4008442b957ad346a2489835eb37abe28,038032301cdc87a98fd3,2020-12-29 16:00:12.756575,3399ff
02c49abcef454842047ad6d2f6696c1d14c1ba69a91efbdb43d0d12428b2cddda6,02c49abcef454842047a,2020-12-29 16:00:13.250134,3399ff
0226f6d2f68eba4ac3abd6e8f93646abc3686e691cd0a1d71ec65213662c07ecf4,2307f69dadda,2020-12-29 16:00:13.991333,3399ff
030fc6b8f9c0bc6ded6db3a6cc9da7d4f99b48a936563c8621459b7802c44849a3,inpico,2020-12-29 16:00:14.485406,68f442
02b57446ff37f22de66969b99f835c84401fa9cd1627c170c6302993057a3146d9,02b57446ff37f22de669,2020-12-29 16:00:14.993157,3399ff
02f4b30c558bcb3ed13b37b294ec5f0c8308580e3053454411f1c6f058cb48afe8,02f4b30c558bcb3ed13b,2020-12-29 16:00:15.733549,3399ff
023891e119cbeb34ed78ae17280a8be89799145247071b77d13cf161072aea4674,RaspiBlitzL,2020-12-29 16:00:16.473528,68f442
02ad437ba40887640cf032586cd1bd58eea8cd5e8301c76b76463db55b80d2d4bd,8a2dee3c1326,2020-12-29 16:00:16.979675,3399ff
02681bd997c4df0622fadaa6235fc7549e848e52570c37992346e15d822d0f98d0,02681bd997c4df0622fa,2020-12-29 16:00:17.474253,3399ff
023267ef1b4b30400efdc10cf976ddb6276819f7156b70aa28c70a5ecbb0d85a19,023267ef1b4b30400efd,2020-12-29 16:00:18.217916,3399ff
03520c77aa9d52817b52cf907eaace9b3d022e83b15f94591e205005668a6423cc,8c7dca410947,2020-12-29 16:00:18.712514,3399ff
039c09e9f6bd94c48359f9ca020bc61c46fa1b8deea41da38ea6630dd8a28af134,fa01aa869564,2020-12-29 16:00:19.206377,3399ff
03abcbce8faf625da484d4ec313239684e977a58e3420371876690d3d518cfec6b,03abcbce8faf625da484,2020-12-29 16:00:19.700904,3399ff
033b6a4805b861d81917eb88d2d6a5d05accf59ec3cdaa5343e8153d2f90125333,033b6a4805b861d81917,2020-12-29 16:00:20.194582,3399ff
0259ff8e34da5f0f4423531573d985eeedad4f25bd57c5c2ba58aa2a0ac3b732d7,235d0eefb76b,2020-12-29 16:00:20.687164,3399ff
02f45e862a186eb15575070b81f40f3b1711eec687651c97a289b525a34ff4acf9,02f45e862a186eb15575,2020-12-29 16:00:21.179455,3399ff
03cb6e2f61cb3d3e09439b1f337f1d8a96997bb812c90dd28075402da7eb781bef,03cb6e2f61cb3d3e0943,2020-12-29 16:00:21.688209,3399ff
0298084e07e3da260484b188052a40523a04dabc3a086ef693fc30b1d957e492ab,0298084e07e3da260484,2020-12-29 16:00:22.182027,3399ff
03f48daaf2564c452fa25b277c206f70d722e4ce42f210b2c7572e0019f017125f,03f48daaf2564c452fa2,2020-12-29 16:00:22.695011,3399ff
039c8ded81364d11e1895c58217e1edc199dde452cd36e50299baf106db4c8a7fa,9b68777b9247,2020-12-29 16:00:23.191856,3399ff
03ce462dd7a915788c48e3bba14f42d6a3786f3dc6c74dbbc50cc584d98cde6623,blitzedAloha,2020-12-29 16:00:23.711069,68f442
039e4a68cbe9c7f7e738a9334a7a8d01382ac3190fa837255f0e049f1772129e8f,node1,2020-12-29 16:00:23.957467,68f442
03513f274eede1ef916c20d2d373ebcf6330cb894b662cc2855c89a5d281a1850e,mynodebtc.com [myNode],2020-12-29 16:00:24.465466,68f442
027119fffce99d1d2fd335dc30914823c722cdfff62659ee060d5bcd78a8f02058,027119fffce99d1d2fd3,2020-12-29 16:00:24.958333,3399ff
0258fce1cdb5f920572d69a462f937d78ce847bec62bbdf0c379912d026cb2c740,eb37e86e2c20,2020-12-29 16:00:25.453226,3399ff
031a82ebaad4b1ff874c3df03e70a9564c9f7e67aaf9417338c9cfc2e5c026a119,KW-NODE-001 (KryptonWare.com),2020-12-29 16:00:25.946357,3399ff
03af1951d50eb30e34ddc7efc3b5a8783ed99a81fac830f63ebcdf194e734bdc9f,c03f2b46d62a,2020-12-29 16:00:26.193286,3399ff
030a107a2952bb8f574c8a38ec6e621b8b7f46514bd46d102ac48bc3de3b5a9768,Bitlord,2020-12-29 16:00:26.686676,87ceeb
033cae091e9862c9e80090c44510178e84842fc226f492e1e727ed83a56a464f32,033cae091e9862c9e800,2020-12-29 16:00:27.180482,3399ff
0394e289b06c390886d727e1ae1008450aa7139687751d825a887fac3fd59584b7,BerikoNode,2020-12-29 16:00:27.675101,68f442
0208f88be07c854d32afa0d880be4142ec46d0e7582985dae4fab2ab460869c55a,d28811dccc48,2020-12-29 16:00:28.168068,3399ff
02396ade5ee41ba10f3a8ce8c04d9463176ac0a9cfbbfedeef5e7bfc3a2c4c66e9,5ea553c0b549,2020-12-29 16:00:28.660955,3399ff
020ed84b94b653a524b18b086800c101280b68164aae445ec3a538cc4b6d9e128f,020ed84b94b653a524b1,2020-12-29 16:00:29.155459,3399ff
0295eb12fcd632bc62ce08c21994c3e3e5ac652edaf1a1bbd520acb2bc046b33d5,a09bc3f5fa18,2020-12-29 16:00:29.652323,3399ff
023617f7abb5877bd006565cbf1c7139e98911789a3cfffa1a0ff82e68cbcd6ecd,e008ad79e97f,2020-12-29 16:00:30.145864,3399ff
036c59e27cbb808d499fb8b2f807ba3e99dd919789aba3c4dc1ea7490fb35ce9eb,036c59e27cbb808d499f,2020-12-29 16:00:30.638929,3399ff
03b4db67f2416021af958f5881e43feee895e8e034783bd48f4fea8cfeda49424d,59be333df8c7,2020-12-29 16:00:31.132727,3399ff
025c11a5446e082d23c437d81bbc08a1bb1411cf51e963424d05f635e8397f2c4b,025c11a5446e082d23c4,2020-12-29 16:00:31.626733,3399ff
02b27c7098b5f64f1861b6aea5b5b46eda2b6fd36afbc6d2240248468302e8b2e9,02b27c7098b5f64f1861,2020-12-29 16:00:32.120154,3399ff
02f3ad9c864ecf2615356d142c5ada9699f95db0c0ade39cb686fefc5711c02b05,02f3ad9c864ecf261535,2020-12-29 16:00:32.860446,3399ff
032577371f695c2af808b6e8409b8ca68ef1be8982e87fe3fb8a9eb66474112a39,032577371f695c2af808,2020-12-29 16:00:33.355407,3399ff
02354435917a9e654089eab36c7fcec67dcc0c71854bdc8ae1674819c0d7ae79fc,02354435917a9e654089,2020-12-29 16:00:33.859498,3399ff
02efd3120a597abf132f4384c8076b546faec0f338a0064551394118537d142eeb,mynodebtc.com [myNode],2020-12-29 16:00:34.353183,68f442
03752eee2d9ac8b1457b3fe9112dffd3baa36a977bd2657a0b385d53b091424479,03752eee2d9ac8b1457b,2020-12-29 16:00:34.854649,3399ff
03c5c4834e77449171834f31b9802d6ba95af9fd4343358bf1007090b6e4343e22,5af26e714b52,2020-12-29 16:00:35.348524,3399ff
02a6bfdc46f430f5a22f731ed8dcba91b9add09798fef08a7193ff7afb4c49920a,02a6bfdc46f430f5a22f,2020-12-29 16:00:35.849417,3399ff
039d526b5240152e5b702ef49b5cb7427aedeb0aecbc801e2ece5f87ac3cac3f92,91dd3d7cd7cb,2020-12-29 16:00:36.358033,3399ff
03a5188ab02e7682a3b2ec7b63c8caccb87842cf754336e44693ea9325686df2a3,03a5188ab02e7682a3b2,2020-12-29 16:00:37.100556,3399ff
022ab44a6399940adc662cfe35b215eb4d0f121683d50ba8e9144847440ff4b4bb,a65093a81aee,2020-12-29 16:00:37.597024,3399ff
030cc94df7894c97ce4b77ec4446092711c1266796b9e4b5eb4fc9f10cb68ae45f,HASHR8,2020-12-29 16:00:38.094194,3399ff
020e47eb8ade87a04e3377b9a415610d67e7fb79e97ca319389fd3b97612e53ed4,94d8d3acfc08,2020-12-29 16:00:38.591016,3399ff
021970afdbcdd5e5ef4b3755dfb8d485c4bac94ee380d4ce457e06fdfae4b0c846,94dfba8ac655,2020-12-29 16:00:39.084023,3399ff
02e84f40c5410b56480b80bdeed28c4115668fa1479f57fc8c1f91215e035f164d,02e84f40c5410b56480b,2020-12-29 16:00:39.577482,3399ff
0238a2cb2dd53b3d24eb1d25652d89c486424ffc853a464ca5fe88671b0e87fe45,2d76767a4fab,2020-12-29 16:00:40.071313,3399ff
029c93852b179dfd0eeadb518c6272d7fee73ecc87270b943b172789cf61fc89f5,d054c81d2847,2020-12-29 16:00:40.826404,3399ff
03d86a51997203c1f7b22552befd9fe7ea78d6ecccfde658ea0042e8567b6906e2,raspihank,2020-12-29 16:00:41.320043,68f442
034f96bdf2f4099b9e3d54dbe462234ee3cea342bd78ae5054f89024ecbf77da1f,eac2604928fc,2020-12-29 16:00:41.814129,3399ff
026f09ed7afdf5cda752a4726d4be602ec6f3692c022dffcbd6b3ad2cb31f098ca,026f09ed7afdf5cda752,2020-12-29 16:00:42.306973,3399ff
034c39040bc338565b0b124ae0f0a356c054af8e8a97bca4b9a49a750359c43575,aa0779f6e39b,2020-12-29 16:00:42.813353,3399ff
02561267f37d80d15e43b9a5276d25e3c3f8b5a44ed4de7c097478dd23b617db8b,c25fc1f05988,2020-12-29 16:00:43.306159,3399ff
03625cc03b7bf1e18622d44bf0be5ec0fb3adf569ac2f67874c00d095fadfd750b,Hinske,2020-12-29 16:00:43.799836,68f442
02e531d2a7504731c66ea039ada52e036ac4a20dda29014b1390aa957114222d42,homenode,2020-12-29 16:00:44.293587,68f442
02cbaf25e5d3c33057eb0082e0a1c9b4f9afa6a7a3a3edfdb4b88642f8271ea877,02cbaf25e5d3c33057eb,2020-12-29 16:00:44.787022,3399ff
02e8da79b974fcfec3bfced2aff567ff023bec4f59ebf8e11231aba9fc0a04a63a,cb294aae8730,2020-12-30 09:03:47.398262,3399ff
0208292bfaa85ecfbcb2ff4882874e6242294c5986dd0af50b2fd3d34d4e61c3f7,InstantGratification,2020-12-30 09:03:48.111671,3399ff
03ac955594374bb92c35f64fd9ddd45702032bd2336c5e676fa2e874ca025aefe2,58ebde9ff51d,2020-12-30 09:03:48.348664,3399ff
02ecd29f5d755ed0ef690be8302a2e0a10cf850b63d96d326256dec87169a34e04,02ecd29f5d755ed0ef69,2020-12-30 09:03:48.823558,3399ff
02ee701cdc128efc0d19b5a8ed152de2e1cf00d1cc4402f9a441f13f8fa3c5f111,LightningTorch,2020-12-30 09:03:49.296395,3399ff
02beedbb16fa1c616afee99ca86e90764477a85f2384267cc4d16424e7a799b1a3,ce09d4993115,2020-12-30 09:03:49.533361,3399ff
023552ffbc3634f9f9080d479f32b4924fa8898bc9eccbc2a35d53a520997a5528,023552ffbc3634f9f908,2020-12-30 09:03:50.243782,3399ff
0235ecd6e943df5da0108c13eb9e8afc3d66805222fbd9394305958847b6c6dec5,9cd2d5e54cad,2020-12-30 09:03:50.716899,3399ff
0358e25452ebf38379f83d98a2b5c737d97bfc0e9a862dec392bea39192b065d94,387a270c7c60,2020-12-30 09:03:51.430668,3399ff
031f5a021c810e3e30c10f9da8720e02eaab9b27c47fc52b3673d064a389c0ff7e,031f5a021c810e3e30c1,2020-12-30 09:03:51.904056,3399ff
0362c29d924c45e3b0c722c2be8a9e72cdd4ace7205c31d268c7defac36cbaf213,0362c29d924c45e3b0c7,2020-12-30 09:03:52.140992,3399ff
03140299972d22bd17218eb68ee12d56f13071f568e8a207fb237debebc9142432,a093c41cd42e,2020-12-30 09:03:52.613341,3399ff
036aa34bccafe7ba8cf6f8a1340263021a2699a782852022248bb9a14b2562a026,LNfox,2020-12-30 09:03:53.086395,fc4e23
037f6bb81cbcd3ba68b3749e88c946d098f38a30d6fed9101dfd671a812e7fd8af,d4692e131ec6,2020-12-30 09:03:53.324266,3399ff
03e1e280b740e45de8258626a49c3d98ba62efeba4242d5d51cc15c5e624fac775,a9a2e34b61b7,2020-12-30 09:03:53.797832,3399ff
03daf28eca5683aae3c6dd509e3e9efb89959bf4e7eb8f705e17a5130e605e7e4b,LMAB,2020-12-30 09:03:54.270817,68f442
031cad9dce02864079c35c6f2b797337e864d7b818ac6e5f7ff52ba4a3cccc4ec3,“p2sh.co”,2020-12-30 09:03:54.507617,031cad
036ad2da9b057d4ac40f911bc4faf21ffe43bb84802e6cf948e447753488a7246a,036ad2da9b057d4ac40f,2020-12-30 09:03:54.981351,3399ff
03cc67754b5642335230ed5f11887cca49e5bae8ab7ef475d4b917d1fcfaff5ccc,843dd3c1d52e,2020-12-30 09:03:55.454338,3399ff
03676f530adb4df9f7f4981a8fb216571f2ce36c34cbefe77815c33d5aec4f2638,fewsats001,2020-12-30 09:03:55.928646,68f442
02f7ac9d97f50f70a02a8a5003ca062a903aa3fc0e808078fcb1afa919de540832,616810b1873b,2020-12-30 09:03:56.402559,3399ff
02b42f70132bac951f04baf6faea9d220484b2f2eb06d687060dbcb9e5c20d6e47,sebe [lnd-master],2020-12-30 09:03:56.876519,68f442
02c95b7df1f29e729d9f2fdbf825d29c58204e8dd89ec4163b9bc1d60e19ef3908,audioconcept,2020-12-30 09:03:57.34976,68f442
021e74b707ca61dafbc6c7eacfa5c1a9b8337889a1df2f00257c903d7674e57635,3cd167aef807,2020-12-30 09:03:57.833192,3399ff
032096faac82b456c935853a2aeff2f73a5373c3f183172c7d968abb504826a718,259ec3925e1b,2020-12-30 09:03:58.551686,3399ff
03b18032df6ffe351911a49e0c99e256a677e006bc7dfcf427d2072f8357a04e59,LNnode,2020-12-30 09:03:59.026819,68f442
0220fb6c4a4fc188372e81d7282d895900a687160c078a556ed6ad54fcef25bf00,SATStackerLife,2020-12-30 09:03:59.501524,68f442
0317c2edda0e65ed2d937a2354d2ce9369ec2f041bdf55107685cbe1e3af656c1c,JordMan,2020-12-30 09:03:59.974538,68f442
02c6c540845d9c29d0f40200372f0c68712e16d62e742859fe9994ba8cd3e3f8c6,ELCAPITAN,2020-12-30 09:04:00.449428,0000ff
03bad067ce8fcab843cfed5899048eeb7318fb8afaadb5c4663965c42293e919b5,03bad067ce8fcab843cf,2020-12-30 09:04:00.924341,3399ff
03faba0e2e76eabb81c1dc660dd3abbadab2fe35398a76512e0f32ef282cf2eba5,4f74fe2880b1,2020-12-30 09:04:01.398761,3399ff
02a90e3f7e3782bdd9b2da75dd6036122d589e5fc8ce0171ef9695b88f1f3b3320,SatoshisCollectibles,2020-12-30 09:04:01.884223,3399ff
036b9a856dd196180fd0b71a0ba63ad53be0e4db4faf2c4e4133f1c287f3a6ee97,YetAnotherTorNode1,2020-12-30 09:04:02.121648,68f442
0370805207c6db1c09528c20db0e32898bf8ff9116e47803a60b63b6d54705f904,0370805207c6db1c0952,2020-12-30 09:04:02.831266,3399ff
029ed4021fb11d4fafb2c4a063108a707be091c2e0a3ca456cfb9f3e2b0dcee9ad,029ed4021fb11d4fafb2,2020-12-30 09:04:03.068193,3399ff
02b5bd7acc7d0976c9e269768bceb1e653b7dd822983e0c9546af92f0ce77b8645,02b5bd7acc7d0976c9e2,2020-12-30 09:04:03.546992,3399ff
023777eaf23b76c7712000b2a77bb6e43fe72d3af360d2d60cf490ce8bcae1b4ae,Petra,2020-12-30 09:04:04.019336,3399ff
033717ccf78466fe7fced74fa8e4da1dbf50b5d9722780d034687a8bcf0aebbf02,PK-NET BtcLnd 01,2020-12-31 06:31:29.609725,0ab1ff
03ec5195d03375516e09bee2a0ff372dfa636f998699adfd98d67649589d07af83,GoldenLightIn,2020-12-31 06:31:30.582736,68f442
03011e480a671ac71dbc3fc3e8fe0db32bb9a10cc4d824663e09557d446ef80679,Tatooine,2020-12-31 06:31:31.297472,68f442
0211c8eac4e9cd6d77de17320042107d3a146a57c430836779b8046e0e867d0e3c,Exegol,2020-12-31 06:31:31.779182,68f442
02264c7f0c947b315d86f76f2c2bd1c4528190b0e0d0bf23dd5b47cc5fe5bbefa4,02264c7f0c947b315d86,2020-12-31 06:31:32.253988,3399ff
03b18032df6ffe351911a49e0c99e256a677e006bc7dfcf427d2072f8357a04e59,HFSP,2020-12-31 06:31:32.728748,68f442
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,02b0172bb38617fa3afd,2020-12-31 06:31:32.981212,504a64
023a5ffb6a59af08b0d34bc25ed0328a4992789cb0728799eef045ce9f3ffcde6d,023a5ffb6a59af08b0d3,2020-12-31 06:31:33.219938,3399ff
022631d2d4eb20c7e829698ea57d7d5163d5267132425bb6540dea9aa694afc2f8,gigasatoshi,2020-12-31 06:31:33.45646,deadbf
0343803556ab9254e54a637b5bb25f08d3103d0d25282637259c5c3544b1d51f69,0343803556ab9254e54a,2020-12-31 06:31:33.930325,3399ff
03869136fb4555d21606f143aeeac5e9cb73dbe5ef8e1fe9710d6587f94edaa96b,03869136fb4555d21606,2020-12-31 06:31:34.167557,3399ff
03da97ca927ea3bfde331d5bb3ea150073425a00be49930b1dc9271cf1a15f160a,03da97ca927ea3bfde33,2020-12-31 06:31:34.878664,3399ff
0366106bfe07c25bcc8d63964fe6658f0fc150bac46c9f7c3f3a5f1b32eb0edf0c,CoolCash,2020-12-31 06:31:35.115526,ff9900
023c9a852c9d8c95893fe3806ab448d3da15bdef5b5a80ea789fbae32bf31dc73c,023c9a852c9d8c95893f,2020-12-31 06:31:35.589978,3399ff
03c0b3735592fec56f6a6b678d019d307b4570fd5f4d17ea02858c1e82e6aefe65,JK3,2020-12-31 06:31:36.063518,68f442
02f1b3ef58d0fc754fe8b9548daaa9382d35f3b5f721d7ec4a517cb621b2fc6a0d,Nintendo,2020-12-31 06:31:36.312885,68f442
036fc08fd3995afb7d2f55ff1837d59c5e226fc72fa09ec128ef5b60a6e8edb0ba,PiBliBTCNode,2021-01-01 08:14:23.11263,68f442
029aa54fdee3c4392e69c6aeda8f7109ab1d30379d5a47dca0be6be5898c288d75,ThankYouSatoshi,2021-01-01 08:14:23.597846,029aa5
036f1adf8460c8abc7cf7c4316e77eccd05bd0ce474aa624afa1b93e33e1597d15,altcode,2021-01-01 08:14:24.078031,68f442
0341f639f7d87aa78d4c1962480c4c11c6e096ebb1618ab6a7400d37e7cb72f70a,mm1887n1989,2021-01-01 08:14:24.799554,68f442
02b2d282e76aab2b37c9b3dca99eeff31f4bb5963473d0c4e6e2418707ed037860,basenode,2021-01-01 08:14:25.042692,68f442
02315fe3619ffdea2561bcacecada87b226723f471a59fdbfec18c4e84bcf785b2,sphinxrouting-fceb9955a9,2021-01-01 08:14:25.52455,7986cb
030ab5189d7af3c817c10a3bfd7a1952a1bdaaf2a198c17658543d033b45a01ead,030ab5189d7af3c817c1,2021-01-01 08:14:26.004235,3399ff
022db2ea3cb95efc081550d1e7876c8328d6276ca56156c8089170efa8c6851654,022db2ea3cb95efc0815,2021-01-01 08:14:26.72718,3399ff
02a84dc76446354f8374d1b059fcba6adcda6d266729cd25d2618e240712f8a22c,tomjodh.nl (2),2021-01-01 08:14:27.208767,68f442
03dc3180a32b1278c15e1756627f54bcf0128b3e6dcda10ef6c1876b55ebc976c0,03dc3180a32b1278c15e,2021-01-01 08:14:27.449945,3399ff
036160362446993cc3b71f0f9f5bd02073b89b673b7335ba5db2f1938efe3eeb6b,036160362446993cc3b7,2021-01-01 08:14:28.171557,3399ff
029679fed1c5bbecc0ea92c8e62b172e218fe37321d16cdd38bad8dd7b0095d0ac,029679fed1c5bbecc0ea,2021-01-01 08:14:28.895833,3399ff
035834db1513222bf41503f77596417aa648040a73e25b2563b57542fabbca29b4,fullnode1,2021-01-01 08:14:29.382956,68f442
03b90e1857a80833c67b9a3d758cfa795ac3085cb27f587ea0613c200455fcb297,3fd42b,2021-01-01 08:14:29.862701,49daff
02dab2a3b22be9337946352fe5acc32405653f5717f778bb489a20301fc2564739,5996dd107b-sphinx,2021-01-01 08:14:30.345851,7986cb
02d61e55ce90fb24abb181b7c2cb3d9281ce311681a08fb753031b7fd7f33fee2e,TheBiz.pro,2021-01-01 08:14:30.82559,3399ff
03ec34cdafdf196afe9561fa3b98b54fbb6dee2b80e656ece9761f6623448ca833,vesuvius,2021-01-01 08:14:31.308171,68f442
0355b6644e174d3e3c976759b6cf1e6548b313beef0ddab161eb9e14f16194a424,0355b6644e174d3e3c97,2021-01-01 08:14:31.786973,3399ff
029d427cc0fa0eea5fb2ce48754b88774da80a49752a5bd656f61891055253f075,Darksheep,2021-01-02 10:34:22.387928,00f42c
039a64895e50e2fb4381c908308fe155355ea3332faff5589c8946e1b92f9da7f4,PEEVEDDEITY,2021-01-02 10:34:22.852162,039a64
023ab051120d17a68c33ac1fc7118e516d71a50532b74b2ee830f6266a955cbff0,LUBAH,2021-01-02 10:34:23.084286,ff1000
036fc08fd3995afb7d2f55ff1837d59c5e226fc72fa09ec128ef5b60a6e8edb0ba,CryptoAndGaming,2021-01-02 10:34:23.547555,68f442
037adef5aa6c92c8d7efbe72837827f287e19a8b16dceb8c796accea98270d3f9f,HtKBlitz,2021-01-02 10:34:23.780462,68f442
