date,block_number,block_ts,total_utxo_value,utxo_value_under_1d,utxo_value_1d_1w,utxo_value_1w_1m,utxo_value_1m_3m,utxo_value_3m_6m,utxo_value_6m_12m,utxo_value_12m_18m,utxo_value_18m_24m,utxo_value_2y_3y,utxo_value_3y_5y,utxo_value_5y_8y,utxo_value_greater_8y,total_utxo_count,utxo_count_under_1d,utxo_count_1d_1w,utxo_count_1w_1m,utxo_count_1m_3m,utxo_count_3m_6m,utxo_count_6m_12m,utxo_count_12m_18m,utxo_count_18m_24m,utxo_count_2y_3y,utxo_count_3y_5y,utxo_count_5y_8y,utxo_count_greater_8y,total_utxo_count_filter,utxo_count_filter_under_1d,utxo_count_filter_1d_1w,utxo_count_filter_1w_1m,utxo_count_filter_1m_3m,utxo_count_filter_3m_6m,utxo_count_filter_6m_12m,utxo_count_filter_12m_18m,utxo_count_filter_18m_24m,utxo_count_filter_2y_3y,utxo_count_filter_3y_5y,utxo_count_filter_5y_8y,utxo_count_filter_greater_8y
2015-06-09,360218,2015-06-09T23:56:56,1425546480231183,17610547764987,34897393763213,59447908715576,102625019884491,181049217215854,167444614715204,168629085946471,209533641876012,152408422929147,142346026520475,189554600899753,0,20109626,138106,548472,1313876,2349231,2771932,3880651,2863016,1738178,3289077,1178365,38722,0,4419736,74041,169012,311403,469689,435492,759349,977842,510158,298708,375516,38526,0
2015-06-10,360387,2015-06-10T23:57:17,1425968980231183,18365374855961,33320404656139,61021305362271,101100891949038,176113488274513,173088309516876,168702480493107,209561438789378,152546999649998,142405635784149,189742650899753,0,20115173,174913,537273,1301716,2326082,2778687,3878847,2860541,1747517,3289396,1181430,38771,0,4385105,72524,164244,302514,446420,436225,759159,973950,514966,300548,375980,38575,0
2015-06-11,360522,2015-06-11T23:36:11,1426306480231183,16995721957062,34730943164104,61336102244620,100544990099954,176935415569382,172688857175384,168431331333343,209724531066711,152701506826442,142263226894428,189953853899753,0,20128109,132024,575479,1307152,2321923,2783365,3880591,2856245,1758194,3288500,1185828,38808,0,4390242,69563,168423,304203,446857,435871,758756,971445,519098,300968,376446,38612,0
2015-06-12,360664,2015-06-12T23:50:31,1426661480231183,17676343991301,32945685131388,63806784106635,99353077143215,177680101284859,172668492546667,167778128026714,210363795757111,152087018150936,142162990192604,190139063899753,0,20153283,158247,571477,1302110,2312120,2786024,3885441,2854570,1767748,3285422,1191275,38849,0,4397750,69452,171468,305244,447111,437028,757360,969090,524137,301355,376852,38653,0
2015-06-13,360823,2015-06-13T23:57:56,1427058980231183,13245418666475,37803237664375,63834466962680,98911312053638,178278717158712,172541565069739,167444522637585,209626832891905,152988336423175,142041441803146,190343128899753,0,20204882,168414,556529,1309158,2325764,2797734,3883247,2868659,1776836,3284674,1194982,38885,0,4394530,56269,178552,305049,448092,437714,755816,966754,528692,301660,377243,38689,0
2015-06-14,360971,2015-06-14T23:15:55,1427428980231183,11766039141709,38802514835365,64906268519712,98687420088868,178330674843774,172369740446239,167499228576229,209526525284163,152792565198684,142294652396687,190453350899753,0,20259148,167893,550482,1319430,2320462,2791858,3906652,2896192,1784777,3283533,1198943,38926,0,4391969,53538,174588,305560,448707,438679,754689,964790,533047,301961,377680,38730,0
2015-06-15,361115,2015-06-15T23:53:01,1427788980231183,18231738018975,32142210347039,65742482857362,97697372238042,177735277752138,173377510641169,166371289150952,209249800010704,154330689091039,141303436224010,191607173899753,0,20291610,172013,566996,1317003,2306294,2814196,3904571,2878142,1809452,3281309,1202631,39003,0,4399633,68269,168023,303647,447943,438307,753871,961915,538072,302602,378178,38806,0
2015-06-16,361233,2015-06-16T23:46:41,1428083980231183,24211203938460,30758708338294,63671011714268,95788415480436,174084897661289,176733519402826,166074020570028,209553538771372,154199999972912,141088138481545,191920525899753,0,20337276,176112,608170,1308781,2306176,2809187,3907644,2876874,1816627,3280164,1208489,39052,0,4404844,70881,172149,301901,447116,438114,751648,959507,542655,303346,378673,38854,0
2015-06-17,361391,2015-06-17T23:59:51,1428478980231183,23963235859705,35404769519466,62435837616815,92744995784697,172450483543278,178220057209552,165934867740890,209926961320409,154418833438164,140728368298454,192250569899753,0,20398478,226282,598359,1333999,2301778,2807068,3903526,2874873,1821023,3280182,1212309,39079,0,4387265,69805,167393,298595,442306,435337,748851,955994,547192,303954,378959,38879,0
2015-06-18,361547,2015-06-18T23:35:03,1428868980231183,20080687531237,40347916090949,62009152532583,90044506524674,174912463277244,177888236615438,165455305603593,210423043629789,154567803932656,140588170593267,192551693899753,0,20544139,277972,688733,1328788,2301643,2811642,3898128,2872701,1827249,3281848,1216297,39138,0,4379013,63033,165319,298245,441380,436183,746161,953826,552095,304466,379368,38937,0
2015-06-19,361694,2015-06-19T23:54:27,1429236480231183,31822449355689,40160171628105,55843579934763,85636081063906,174503601415298,177292224834894,165556538448122,210505406891956,154655003335320,140604165423377,192657257899753,0,20607854,202106,802888,1337024,2305611,2801394,3910184,2871110,1837223,3280303,1220837,39174,0,4373234,64265,164585,291994,439641,435550,745093,951351,557025,304865,379892,38973,0
2015-06-20,361828,2015-06-20T23:45:30,1429571480231183,13863460581046,58670252728624,56423906149301,86372678277973,174190658474665,176481496282344,165908323472018,210692227481859,153622774040420,140542914843180,192802787899753,0,20647731,160490,828280,1365171,2298604,2800719,3932368,2872331,1846138,3280562,1223858,39210,0,4375375,53363,171552,293696,441063,436357,743889,948780,562126,305196,380344,39009,0
2015-06-21,361952,2015-06-21T23:52:16,1429881480231183,11983622021372,60423472321256,56794935425161,86670153011293,173662133427765,177080993677610,165295826011314,210844400243868,153880696654431,140217388537360,193027858899753,0,20720429,183534,823808,1333077,2325891,2822016,3931239,2899657,1853856,3280576,1227513,39262,0,4383211,50608,175577,296377,441889,435828,744178,945993,567098,305727,380877,39059,0
2015-06-22,362105,2015-06-22T23:55:27,1430263980231183,19694867756085,52730318513225,56986313313504,86546645662544,173192335910481,175738250223518,167104556508987,210570339799351,154069810806902,140424645836833,193205895899753,0,20764496,216809,821567,1322782,2327476,2825739,3935789,2886431,1876733,3281166,1230658,39346,0,4376517,61932,157057,295194,440173,436318,743234,944080,571812,306230,381346,39141,0
2015-06-23,362245,2015-06-23T23:48:46,1430613980231183,18505899095436,52182447014164,59244900373399,85385631313072,172880760247163,176175771505391,167435728554178,210899710824316,154194696591143,140376725813168,193331708899753,0,20761756,153681,840975,1335544,2333519,2836955,3936466,2882752,1885809,3282418,1234228,39409,0,4385311,68873,155946,295053,440240,436737,742895,940217,577546,306834,381768,39202,0
2015-06-24,362401,2015-06-24T23:58:42,1431003980231183,18336017436038,48873014453186,62351147123732,84672003928917,172848454973796,177662494485423,159195738531301,218867020116952,154289943286840,140371266995245,193536878899753,0,20776075,129885,780495,1426533,2330529,2843785,3932737,2881132,1891295,3282281,1237957,39446,0,4392206,65235,162513,297650,438470,438427,741466,936727,583047,307425,382007,39239,0
2015-06-25,362553,2015-06-25T23:59:51,1431383980231183,17135796355251,49020229964466,63791381473097,84040795675195,158124506202625,192762470624274,158670792894000,219430242126546,154447857559089,140272354456887,193687552899753,0,20783664,122432,644767,1564676,2321727,2849874,3933392,2881463,1901258,3281506,1243073,39496,0,4389709,61096,160697,296207,439435,439256,740938,934197,588093,307604,382897,39289,0
2015-06-26,362707,2015-06-26T23:52:31,1431768980231183,19148980222691,34219777855138,76937219500523,83970993356130,157917920412390,192578743274475,158157818376108,219989656717675,154807513805550,140247587810750,193792768899753,0,20807627,134741,597436,1588313,2340610,2840043,3947735,2882275,1908687,3280798,1247450,39539,0,4393653,62626,159781,291327,444878,439434,740504,931703,592822,307717,383529,39332,0
2015-06-27,362836,2015-06-27T23:57:04,1432091480231183,12627495714435,39623766672638,74487508333073,87779687700250,156409527981261,193856323145763,157582700997752,220732189329770,154314635797348,140834344659140,193843299899753,0,20876035,170360,587963,1566015,2368485,2829492,3986753,2878597,1918264,3279408,1251124,39574,0,4400986,54495,171299,291744,446685,438337,740878,926214,599811,307955,384203,39365,0
2015-06-28,362977,2015-06-28T23:54:15,1432443980231183,11861495101843,40176034082817,74090629402391,88381711875359,156157762953082,194338818483689,157206398304707,221015058283389,154492494676545,140829826167608,193893750899753,0,20927970,171510,576247,1576017,2374221,2835304,3990068,2904413,1925851,3279401,1255319,39619,0,4397794,55476,166215,290246,446415,438970,739701,923563,604920,307958,384920,39410,0
2015-06-29,363117,2015-06-29T23:53:22,1432793980231183,19549494174440,32856517195937,72441372443631,90496960824909,155016469992896,194527586360501,157085551444469,221369378317409,154591783731780,140819663845458,194039201899753,0,20928935,145637,536498,1626899,2376534,2837412,3992805,2887974,1947460,3279162,1258889,39665,0,4398393,67351,157170,285346,448125,438394,738348,920275,610191,308220,385518,39455,0
